qseqid	sseqid	evalue	pident	length	gaps	sstart	send	qstart	qend
ID_76_F1_11_F2_2_G_4_SplitPt_70_GenID_0	f2_10	6e-06	18.54	383	6	71	447	71	444
ID_76_F1_11_F2_2_G_4_SplitPt_70_GenID_0	f11_29	0.002	33.33	66	0	4	69	4	69
ID_76_F1_11_F2_2_G_4_SplitPt_70_GenID_0	ID_196_F1_4_F2_2_G_3_SplitPt_56_GenID_0	0.004	18.43	331	11	134	445	134	445
ID_76_F1_11_F2_2_G_4_SplitPt_70_GenID_0	f11_28	0.015	32.79	61	0	21	81	21	81
ID_76_F1_11_F2_2_G_4_SplitPt_70_GenID_0	ID_45_F1_11_F2_12_G_2_SplitPt_240_GenID_0	0.030	22.22	72	0	4	75	4	75
ID_76_F1_11_F2_2_G_4_SplitPt_70_GenID_0	ID_51_F1_2_F2_11_G_3_SplitPt_243_GenID_0	0.072	30.23	43	0	130	172	130	172
ID_76_F1_11_F2_2_G_4_SplitPt_70_GenID_0	f9_28	0.086	31.67	60	1	387	443	344	403
ID_76_F1_11_F2_2_G_4_SplitPt_70_GenID_0	f19_22	0.45	21.25	80	0	259	338	364	443
ID_76_F1_11_F2_2_G_4_SplitPt_70_GenID_0	f17_23	0.54	34.09	44	1	151	194	256	298
ID_76_F1_11_F2_2_G_4_SplitPt_70_GenID_0	f2_26	1.4	25.00	100	3	377	476	148	235
ID_76_F1_11_F2_2_G_4_SplitPt_70_GenID_0	f2_3	2.8	41.38	29	0	409	437	409	437
ID_76_F1_11_F2_2_G_4_SplitPt_70_GenID_0	ID_83_F1_11_F2_15_G_4_SplitPt_79_GenID_0	4.1	27.12	59	1	6	64	8	64
ID_76_F1_11_F2_2_G_4_SplitPt_70_GenID_0	f11_14	4.5	27.42	62	1	389	450	231	291
ID_76_F1_11_F2_2_G_4_SplitPt_70_GenID_0	ID_253_F1_2_F2_15_G_1_SplitPt_191_GenID_0	4.6	26.19	42	0	110	151	110	151
ID_76_F1_11_F2_2_G_4_SplitPt_70_GenID_0	f10_3	6.8	26.67	90	5	224	300	113	197
ID_76_F1_11_F2_2_G_4_SplitPt_70_GenID_0	ID_61_F1_6_F2_11_G_4_SplitPt_60_GenID_0	7.0	27.42	62	1	389	450	231	291
ID_76_F1_11_F2_2_G_4_SplitPt_70_GenID_0	f11_19	7.1	27.12	59	1	6	64	8	64
ID_76_F1_11_F2_2_G_4_SplitPt_70_GenID_0	f19_5	8.6	41.38	29	1	50	75	166	194
ID_64_F1_11_F2_18_G_2_SplitPt_166_GenID_0	f18_9	2e-13	20.69	319	0	178	496	178	496
ID_64_F1_11_F2_18_G_2_SplitPt_166_GenID_0	f11_20	4e-12	23.72	156	0	4	159	4	159
ID_64_F1_11_F2_18_G_2_SplitPt_166_GenID_0	f18_10	2e-10	17.89	313	1	188	500	188	499
ID_64_F1_11_F2_18_G_2_SplitPt_166_GenID_0	f11_21	8e-10	22.70	163	0	4	166	4	166
ID_64_F1_11_F2_18_G_2_SplitPt_166_GenID_0	f18_8	1e-09	20.76	289	3	188	468	188	474
ID_64_F1_11_F2_18_G_2_SplitPt_166_GenID_0	f11_22	1e-08	24.50	151	2	10	158	10	158
ID_64_F1_11_F2_18_G_2_SplitPt_166_GenID_0	f18_11	2e-08	16.84	374	4	118	488	120	488
ID_64_F1_11_F2_18_G_2_SplitPt_166_GenID_0	f18_4	3e-07	23.85	109	0	391	499	391	499
ID_64_F1_11_F2_18_G_2_SplitPt_166_GenID_0	f11_23	0.002	20.93	215	3	5	219	5	201
ID_64_F1_11_F2_18_G_2_SplitPt_166_GenID_0	f18_12	0.061	21.98	182	2	264	443	264	443
ID_64_F1_11_F2_18_G_2_SplitPt_166_GenID_0	f3_30	6.0	19.49	118	2	44	161	269	356
ID_64_F1_11_F2_18_G_2_SplitPt_166_GenID_0	f6_2	6.0	29.33	75	3	156	216	100	171
ID_103_F1_3_F2_7_G_2_SplitPt_104_GenID_0	f7_0	2e-21	20.35	398	0	103	500	103	500
ID_103_F1_3_F2_7_G_2_SplitPt_104_GenID_0	f7_1	2e-20	18.62	435	1	66	500	69	500
ID_103_F1_3_F2_7_G_2_SplitPt_104_GenID_0	f7_2	1e-14	17.82	404	2	99	500	99	500
ID_103_F1_3_F2_7_G_2_SplitPt_104_GenID_0	f3_24	7e-08	25.00	92	0	1	92	1	92
ID_103_F1_3_F2_7_G_2_SplitPt_104_GenID_0	f3_25	5e-07	25.58	86	0	4	89	4	89
ID_103_F1_3_F2_7_G_2_SplitPt_104_GenID_0	f3_26	3e-05	27.54	69	0	1	69	1	69
ID_103_F1_3_F2_7_G_2_SplitPt_104_GenID_0	f7_3	4e-05	14.81	378	0	100	477	100	477
ID_103_F1_3_F2_7_G_2_SplitPt_104_GenID_0	f3_31	5e-05	22.34	94	0	1	94	1	94
ID_103_F1_3_F2_7_G_2_SplitPt_104_GenID_0	ID_171_F1_3_F2_11_G_4_SplitPt_182_GenID_0	2e-04	28.24	85	0	4	88	4	88
ID_103_F1_3_F2_7_G_2_SplitPt_104_GenID_0	f3_27	2e-04	28.24	85	0	4	88	4	88
ID_103_F1_3_F2_7_G_2_SplitPt_104_GenID_0	f3_28	6e-04	20.56	107	1	9	113	9	115
ID_103_F1_3_F2_7_G_2_SplitPt_104_GenID_0	f3_29	0.002	21.14	123	1	2	122	2	124
ID_103_F1_3_F2_7_G_2_SplitPt_104_GenID_0	f7_6	0.014	21.37	117	0	180	296	180	296
ID_103_F1_3_F2_7_G_2_SplitPt_104_GenID_0	ID_40_F1_3_F2_11_G_2_SplitPt_60_GenID_0	0.13	30.00	40	0	1	40	1	40
ID_103_F1_3_F2_7_G_2_SplitPt_104_GenID_0	f3_30	3.3	25.35	71	2	1	70	1	70
ID_103_F1_3_F2_7_G_2_SplitPt_104_GenID_0	f15_29	3.3	21.05	57	0	347	403	56	112
ID_103_F1_3_F2_7_G_2_SplitPt_104_GenID_0	f15_21	6.5	57.14	14	0	22	35	249	262
ID_103_F1_3_F2_7_G_2_SplitPt_104_GenID_0	f14_15	6.8	24.00	50	1	349	391	208	257
ID_12_F1_0_F2_16_G_1_SplitPt_185_GenID_0	f0_13	1e-04	22.31	130	0	48	177	48	177
ID_12_F1_0_F2_16_G_1_SplitPt_185_GenID_0	f0_12	2e-04	24.79	117	0	42	158	42	158
ID_12_F1_0_F2_16_G_1_SplitPt_185_GenID_0	f0_9	0.002	18.42	114	0	53	166	53	166
ID_12_F1_0_F2_16_G_1_SplitPt_185_GenID_0	ID_40_F1_3_F2_11_G_2_SplitPt_60_GenID_0	1.4	55.56	18	0	2	19	239	256
ID_12_F1_0_F2_16_G_1_SplitPt_185_GenID_0	f0_11	3.0	24.53	53	0	52	104	52	104
ID_12_F1_0_F2_16_G_1_SplitPt_185_GenID_0	f4_4	5.5	26.67	45	1	169	212	277	321
ID_171_F1_3_F2_11_G_4_SplitPt_182_GenID_0	f11_1	0.0	91.55	355	2	164	500	146	500
ID_171_F1_3_F2_11_G_4_SplitPt_182_GenID_0	f3_27	4e-133	100.00	182	0	1	182	1	182
ID_171_F1_3_F2_11_G_4_SplitPt_182_GenID_0	f11_0	3e-89	39.82	339	1	168	497	159	497
ID_171_F1_3_F2_11_G_4_SplitPt_182_GenID_0	f11_3	3e-41	27.07	314	0	185	498	185	498
ID_171_F1_3_F2_11_G_4_SplitPt_182_GenID_0	f3_26	8e-37	41.67	180	0	2	181	2	181
ID_171_F1_3_F2_11_G_4_SplitPt_182_GenID_0	f11_2	4e-31	23.57	314	0	185	498	185	498
ID_171_F1_3_F2_11_G_4_SplitPt_182_GenID_0	f3_24	4e-18	28.00	175	0	2	176	2	176
ID_171_F1_3_F2_11_G_4_SplitPt_182_GenID_0	f3_25	4e-15	25.14	179	0	4	182	4	182
ID_171_F1_3_F2_11_G_4_SplitPt_182_GenID_0	f11_6	6e-11	18.67	300	2	193	491	193	491
ID_171_F1_3_F2_11_G_4_SplitPt_182_GenID_0	f11_5	8e-11	21.70	212	1	203	414	203	413
ID_171_F1_3_F2_11_G_4_SplitPt_182_GenID_0	f11_12	1e-09	18.09	304	1	191	491	188	491
ID_171_F1_3_F2_11_G_4_SplitPt_182_GenID_0	ID_87_F1_18_F2_11_G_1_SplitPt_68_GenID_0	5e-09	19.82	227	1	194	420	194	418
ID_171_F1_3_F2_11_G_4_SplitPt_182_GenID_0	f11_4	7e-06	15.57	289	0	203	491	203	491
ID_171_F1_3_F2_11_G_4_SplitPt_182_GenID_0	f11_13	1e-05	17.82	331	4	166	484	164	484
ID_171_F1_3_F2_11_G_4_SplitPt_182_GenID_0	ID_103_F1_3_F2_7_G_2_SplitPt_104_GenID_0	2e-04	28.24	85	0	4	88	4	88
ID_171_F1_3_F2_11_G_4_SplitPt_182_GenID_0	ID_15_F1_2_F2_11_G_1_SplitPt_75_GenID_0	0.001	20.19	317	8	196	489	196	489
ID_171_F1_3_F2_11_G_4_SplitPt_182_GenID_0	f11_15	0.006	19.66	234	5	193	417	193	422
ID_171_F1_3_F2_11_G_4_SplitPt_182_GenID_0	f11_11	0.011	19.74	76	0	194	269	194	269
ID_171_F1_3_F2_11_G_4_SplitPt_182_GenID_0	ID_184_F1_9_F2_11_G_1_SplitPt_69_GenID_0	0.11	25.97	77	0	182	258	182	258
ID_171_F1_3_F2_11_G_4_SplitPt_182_GenID_0	ID_141_F1_10_F2_11_G_2_SplitPt_175_GenID_0	0.16	17.27	139	0	193	331	193	331
ID_171_F1_3_F2_11_G_4_SplitPt_182_GenID_0	f11_18	0.36	24.69	81	1	229	309	229	302
ID_171_F1_3_F2_11_G_4_SplitPt_182_GenID_0	ID_40_F1_3_F2_11_G_2_SplitPt_60_GenID_0	0.40	20.83	144	4	3	133	3	143
ID_171_F1_3_F2_11_G_4_SplitPt_182_GenID_0	f18_14	0.56	39.02	41	1	103	143	24	60
ID_171_F1_3_F2_11_G_4_SplitPt_182_GenID_0	ID_70_F1_13_F2_11_G_3_SplitPt_217_GenID_0	0.93	16.00	125	0	286	410	286	410
ID_171_F1_3_F2_11_G_4_SplitPt_182_GenID_0	ID_241_F1_17_F2_11_G_2_SplitPt_226_GenID_0	0.98	20.35	113	1	278	386	278	390
ID_171_F1_3_F2_11_G_4_SplitPt_182_GenID_0	f11_7	1.2	18.77	325	7	173	491	181	491
ID_171_F1_3_F2_11_G_4_SplitPt_182_GenID_0	ID_131_F1_10_F2_13_G_2_SplitPt_175_GenID_0	1.9	20.66	213	8	259	462	200	390
ID_171_F1_3_F2_11_G_4_SplitPt_182_GenID_0	f9_29	9.1	22.86	35	0	197	231	317	351
ID_156_F1_19_F2_9_G_1_SplitPt_124_GenID_0	f9_15	0.018	17.80	236	5	214	441	214	441
ID_156_F1_19_F2_9_G_1_SplitPt_124_GenID_0	f19_30	1.3	20.33	123	0	4	126	4	126
ID_156_F1_19_F2_9_G_1_SplitPt_124_GenID_0	f4_27	5.1	33.33	30	0	438	467	1	30
ID_156_F1_19_F2_9_G_1_SplitPt_124_GenID_0	f10_15	5.2	34.92	63	4	445	498	174	234
ID_156_F1_19_F2_9_G_1_SplitPt_124_GenID_0	f6_1	6.0	20.49	122	4	319	424	276	393
ID_156_F1_19_F2_9_G_1_SplitPt_124_GenID_0	f15_23	8.3	32.56	43	2	435	474	250	292
ID_156_F1_19_F2_9_G_1_SplitPt_124_GenID_0	f2_31	8.9	34.48	29	0	286	314	7	35
ID_101_F1_17_F2_5_G_4_SplitPt_173_GenID_0	f5_19	0.0	100.00	327	0	174	500	174	500
ID_101_F1_17_F2_5_G_4_SplitPt_173_GenID_0	f17_5	9e-118	100.00	173	0	1	173	1	173
ID_101_F1_17_F2_5_G_4_SplitPt_173_GenID_0	f5_18	6e-98	44.75	324	0	175	498	175	498
ID_101_F1_17_F2_5_G_4_SplitPt_173_GenID_0	f17_4	3e-44	40.84	191	1	1	191	1	190
ID_101_F1_17_F2_5_G_4_SplitPt_173_GenID_0	f5_21	6e-34	32.70	315	0	181	495	181	495
ID_101_F1_17_F2_5_G_4_SplitPt_173_GenID_0	f5_16	7e-29	25.78	322	2	175	495	175	495
ID_101_F1_17_F2_5_G_4_SplitPt_173_GenID_0	f5_17	3e-22	21.95	287	0	212	498	212	498
ID_101_F1_17_F2_5_G_4_SplitPt_173_GenID_0	f17_7	1e-20	26.01	173	0	1	173	1	173
ID_101_F1_17_F2_5_G_4_SplitPt_173_GenID_0	f17_6	3e-16	24.18	153	0	1	153	1	153
ID_101_F1_17_F2_5_G_4_SplitPt_173_GenID_0	ID_63_F1_17_F2_11_G_2_SplitPt_227_GenID_0	3e-05	17.95	195	2	1	195	1	189
ID_101_F1_17_F2_5_G_4_SplitPt_173_GenID_0	f5_22	4e-05	18.95	285	2	202	485	204	485
ID_101_F1_17_F2_5_G_4_SplitPt_173_GenID_0	f5_20	0.030	16.54	260	2	229	486	229	486
ID_101_F1_17_F2_5_G_4_SplitPt_173_GenID_0	f5_31	0.034	18.30	153	0	182	334	182	334
ID_101_F1_17_F2_5_G_4_SplitPt_173_GenID_0	f5_23	0.098	16.04	318	0	181	498	181	498
ID_101_F1_17_F2_5_G_4_SplitPt_173_GenID_0	f5_30	0.24	22.95	61	0	274	334	274	334
ID_101_F1_17_F2_5_G_4_SplitPt_173_GenID_0	ID_4_F1_2_F2_5_G_3_SplitPt_157_GenID_0	1.8	28.12	32	0	284	315	284	315
ID_101_F1_17_F2_5_G_4_SplitPt_173_GenID_0	f3_2	3.4	22.73	66	2	180	245	288	345
ID_101_F1_17_F2_5_G_4_SplitPt_173_GenID_0	ID_23_F1_14_F2_13_G_3_SplitPt_248_GenID_0	3.8	31.25	32	0	28	59	133	164
ID_101_F1_17_F2_5_G_4_SplitPt_173_GenID_0	f5_26	4.2	17.32	254	5	228	473	228	473
ID_101_F1_17_F2_5_G_4_SplitPt_173_GenID_0	f5_25	7.8	19.44	72	0	301	372	301	372
ID_81_F1_3_F2_10_G_2_SplitPt_165_GenID_0	f10_15	2e-25	22.89	284	0	206	489	206	489
ID_81_F1_3_F2_10_G_2_SplitPt_165_GenID_0	f10_13	5e-19	21.30	324	2	167	489	167	489
ID_81_F1_3_F2_10_G_2_SplitPt_165_GenID_0	f10_12	7e-18	23.24	327	6	165	488	165	488
ID_81_F1_3_F2_10_G_2_SplitPt_165_GenID_0	f10_14	6e-15	21.08	332	2	166	493	166	493
ID_81_F1_3_F2_10_G_2_SplitPt_165_GenID_0	f3_23	5e-08	21.23	179	1	5	183	5	175
ID_81_F1_3_F2_10_G_2_SplitPt_165_GenID_0	f3_21	1e-07	20.44	181	1	5	181	5	185
ID_81_F1_3_F2_10_G_2_SplitPt_165_GenID_0	f3_20	4e-06	27.54	167	7	14	172	14	176
ID_81_F1_3_F2_10_G_2_SplitPt_165_GenID_0	f3_22	9e-04	20.31	128	0	40	167	40	167
ID_81_F1_3_F2_10_G_2_SplitPt_165_GenID_0	ID_50_F1_4_F2_10_G_2_SplitPt_246_GenID_0	0.16	19.75	81	0	267	347	267	347
ID_81_F1_3_F2_10_G_2_SplitPt_165_GenID_0	ID_138_F1_15_F2_10_G_3_SplitPt_54_GenID_0	0.16	23.94	71	0	272	342	272	342
ID_81_F1_3_F2_10_G_2_SplitPt_165_GenID_0	f14_3	0.33	27.55	98	2	125	221	98	193
ID_81_F1_3_F2_10_G_2_SplitPt_165_GenID_0	f17_4	0.86	42.31	26	0	408	433	280	305
ID_81_F1_3_F2_10_G_2_SplitPt_165_GenID_0	f10_11	1.9	21.52	79	0	267	345	267	345
ID_81_F1_3_F2_10_G_2_SplitPt_165_GenID_0	f19_28	2.0	31.58	38	1	177	210	6	43
ID_81_F1_3_F2_10_G_2_SplitPt_165_GenID_0	ID_241_F1_17_F2_11_G_2_SplitPt_226_GenID_0	2.7	29.55	44	0	196	239	77	120
ID_81_F1_3_F2_10_G_2_SplitPt_165_GenID_0	f3_16	3.0	16.84	95	0	39	133	39	133
ID_81_F1_3_F2_10_G_2_SplitPt_165_GenID_0	ID_215_F1_7_F2_4_G_1_SplitPt_230_GenID_0	3.8	37.04	27	0	427	453	102	128
ID_81_F1_3_F2_10_G_2_SplitPt_165_GenID_0	f13_16	6.5	19.59	97	3	26	119	45	139
ID_81_F1_3_F2_10_G_2_SplitPt_165_GenID_0	f3_28	6.5	20.37	54	0	151	204	137	190
ID_81_F1_3_F2_10_G_2_SplitPt_165_GenID_0	f12_6	6.6	47.62	21	0	71	91	257	277
ID_81_F1_3_F2_10_G_2_SplitPt_165_GenID_0	f8_4	7.3	35.71	42	2	364	402	209	250
ID_81_F1_3_F2_10_G_2_SplitPt_165_GenID_0	f9_13	8.9	27.78	54	1	331	384	34	86
ID_81_F1_3_F2_10_G_2_SplitPt_165_GenID_0	ID_126_F1_2_F2_7_G_1_SplitPt_208_GenID_0	9.2	40.74	27	0	275	301	268	294
ID_81_F1_3_F2_10_G_2_SplitPt_165_GenID_0	f8_30	9.8	23.17	82	2	231	307	346	427
ID_177_F1_16_F2_2_G_0_SplitPt_212_GenID_0	f2_23	0.26	32.56	43	0	426	468	426	468
ID_177_F1_16_F2_2_G_0_SplitPt_212_GenID_0	f1_29	0.38	34.92	63	2	144	206	122	177
ID_177_F1_16_F2_2_G_0_SplitPt_212_GenID_0	f9_16	2.8	31.15	61	2	40	100	343	386
ID_177_F1_16_F2_2_G_0_SplitPt_212_GenID_0	ID_153_F1_4_F2_0_G_3_SplitPt_141_GenID_0	3.6	47.83	23	1	99	121	97	115
ID_177_F1_16_F2_2_G_0_SplitPt_212_GenID_0	f8_17	4.1	32.43	37	1	77	108	158	194
ID_149_F1_1_F2_8_G_0_SplitPt_126_GenID_0	f15_15	2.4	24.29	70	2	211	279	330	396
ID_149_F1_1_F2_8_G_0_SplitPt_126_GenID_0	f16_0	4.1	31.58	76	4	134	204	19	85
ID_149_F1_1_F2_8_G_0_SplitPt_126_GenID_0	ID_214_F1_13_F2_17_G_3_SplitPt_200_GenID_0	4.6	36.21	58	2	342	396	154	210
ID_11_F1_4_F2_12_G_1_SplitPt_136_GenID_0	f12_8	3e-12	21.09	313	5	146	453	146	453
ID_11_F1_4_F2_12_G_1_SplitPt_136_GenID_0	f12_9	0.001	16.10	267	3	85	347	84	347
ID_11_F1_4_F2_12_G_1_SplitPt_136_GenID_0	f12_13	0.028	19.15	141	1	291	430	290	430
ID_11_F1_4_F2_12_G_1_SplitPt_136_GenID_0	f12_12	0.038	22.45	147	3	290	430	289	430
ID_11_F1_4_F2_12_G_1_SplitPt_136_GenID_0	f12_1	0.049	25.51	98	2	158	246	156	253
ID_11_F1_4_F2_12_G_1_SplitPt_136_GenID_0	ID_95_F1_4_F2_15_G_3_SplitPt_149_GenID_0	0.24	20.61	131	0	10	140	10	140
ID_11_F1_4_F2_12_G_1_SplitPt_136_GenID_0	f12_11	1.6	22.81	114	0	145	258	145	258
ID_11_F1_4_F2_12_G_1_SplitPt_136_GenID_0	f17_22	1.8	38.24	34	1	331	362	4	37
ID_11_F1_4_F2_12_G_1_SplitPt_136_GenID_0	f12_15	1.9	18.69	214	4	139	347	139	347
ID_11_F1_4_F2_12_G_1_SplitPt_136_GenID_0	f0_15	9.4	30.19	53	2	304	353	146	196
ID_221_F1_6_F2_12_G_0_SplitPt_76_GenID_0	f12_10	0.001	17.53	291	6	174	453	174	453
ID_221_F1_6_F2_12_G_0_SplitPt_76_GenID_0	f12_14	0.004	25.00	76	0	146	221	146	221
ID_221_F1_6_F2_12_G_0_SplitPt_76_GenID_0	f0_4	0.53	35.00	60	4	256	314	147	198
ID_221_F1_6_F2_12_G_0_SplitPt_76_GenID_0	f9_29	3.6	26.23	61	1	249	288	33	93
ID_221_F1_6_F2_12_G_0_SplitPt_76_GenID_0	f16_19	3.9	36.17	47	1	384	425	243	289
ID_221_F1_6_F2_12_G_0_SplitPt_76_GenID_0	f8_12	4.8	27.27	55	0	144	198	51	105
ID_221_F1_6_F2_12_G_0_SplitPt_76_GenID_0	f10_13	5.4	22.83	92	3	147	223	53	137
ID_221_F1_6_F2_12_G_0_SplitPt_76_GenID_0	f12_11	7.6	17.12	146	1	67	212	72	212
ID_221_F1_6_F2_12_G_0_SplitPt_76_GenID_0	f1_31	9.3	20.34	59	0	48	106	196	254
ID_252_F1_17_F2_15_G_4_SplitPt_135_GenID_0	f15_30	0.0	100.00	365	0	136	500	136	500
ID_252_F1_17_F2_15_G_4_SplitPt_135_GenID_0	f15_31	1e-97	40.66	364	0	136	499	136	499
ID_252_F1_17_F2_15_G_4_SplitPt_135_GenID_0	f17_29	3e-92	89.54	153	0	1	153	1	153
ID_252_F1_17_F2_15_G_4_SplitPt_135_GenID_0	f15_28	3e-37	24.86	350	0	135	484	135	484
ID_252_F1_17_F2_15_G_4_SplitPt_135_GenID_0	f17_28	8e-35	44.36	133	0	2	134	2	134
ID_252_F1_17_F2_15_G_4_SplitPt_135_GenID_0	f15_29	1e-34	24.18	364	0	136	499	136	499
ID_252_F1_17_F2_15_G_4_SplitPt_135_GenID_0	ID_211_F1_17_F2_0_G_3_SplitPt_156_GenID_0	5e-18	30.83	133	0	1	133	1	133
ID_252_F1_17_F2_15_G_4_SplitPt_135_GenID_0	f17_30	9e-14	27.69	130	0	3	132	3	132
ID_252_F1_17_F2_15_G_4_SplitPt_135_GenID_0	ID_133_F1_17_F2_16_G_4_SplitPt_183_GenID_0	1e-13	27.69	130	0	3	132	3	132
ID_252_F1_17_F2_15_G_4_SplitPt_135_GenID_0	f17_31	1e-07	23.08	130	0	3	132	3	132
ID_252_F1_17_F2_15_G_4_SplitPt_135_GenID_0	f15_27	2e-07	18.30	377	8	135	495	135	495
ID_252_F1_17_F2_15_G_4_SplitPt_135_GenID_0	f15_26	1e-06	15.43	311	3	193	499	193	499
ID_252_F1_17_F2_15_G_4_SplitPt_135_GenID_0	ID_202_F1_17_F2_5_G_3_SplitPt_85_GenID_0	6e-05	29.87	77	0	3	79	3	79
ID_252_F1_17_F2_15_G_4_SplitPt_135_GenID_0	ID_225_F1_2_F2_15_G_1_SplitPt_158_GenID_0	3e-04	17.98	356	6	147	491	144	491
ID_252_F1_17_F2_15_G_4_SplitPt_135_GenID_0	f17_26	0.007	21.14	123	2	16	133	16	133
ID_252_F1_17_F2_15_G_4_SplitPt_135_GenID_0	ID_253_F1_2_F2_15_G_1_SplitPt_191_GenID_0	0.28	17.68	181	4	326	499	326	499
ID_252_F1_17_F2_15_G_4_SplitPt_135_GenID_0	f15_25	0.32	20.00	95	1	356	450	356	448
