qseqid	sseqid	evalue	pident	length	gaps	sstart	send	qstart	qend
ID_76_F1_5_F2_18_G_4_SplitPt_185_GenID_0	f18_4	0.27	19.03	247	5	252	488	252	488
ID_76_F1_5_F2_18_G_4_SplitPt_185_GenID_0	f3_8	0.41	34.29	35	0	49	83	386	420
ID_76_F1_5_F2_18_G_4_SplitPt_185_GenID_0	f13_31	0.47	47.62	21	0	122	142	266	286
ID_76_F1_5_F2_18_G_4_SplitPt_185_GenID_0	ID_106_F1_12_F2_18_G_2_SplitPt_139_GenID_0	2.1	20.39	103	0	341	443	341	443
ID_76_F1_5_F2_18_G_4_SplitPt_185_GenID_0	f18_6	4.3	24.49	49	0	447	495	447	495
ID_76_F1_5_F2_18_G_4_SplitPt_185_GenID_0	f16_14	5.9	33.33	27	0	348	374	440	466
ID_64_F1_11_F2_1_G_1_SplitPt_199_GenID_0	f0_5	0.29	23.33	90	3	37	122	223	310
ID_64_F1_11_F2_1_G_1_SplitPt_199_GenID_0	f13_17	0.34	25.49	51	0	349	399	83	133
ID_64_F1_11_F2_1_G_1_SplitPt_199_GenID_0	f11_31	0.59	18.54	151	0	49	199	49	199
ID_64_F1_11_F2_1_G_1_SplitPt_199_GenID_0	f4_7	1.6	35.48	31	0	84	114	248	278
ID_103_F1_5_F2_10_G_2_SplitPt_83_GenID_0	f10_12	5e-35	20.43	416	0	85	500	85	500
ID_103_F1_5_F2_10_G_2_SplitPt_83_GenID_0	f10_13	9e-29	20.15	397	2	84	478	84	478
ID_103_F1_5_F2_10_G_2_SplitPt_83_GenID_0	f10_14	4e-24	18.20	445	3	64	500	66	500
ID_103_F1_5_F2_10_G_2_SplitPt_83_GenID_0	f10_15	1e-19	19.18	417	0	84	500	84	500
ID_103_F1_5_F2_10_G_2_SplitPt_83_GenID_0	f5_23	5e-06	29.27	82	0	1	82	1	82
ID_103_F1_5_F2_10_G_2_SplitPt_83_GenID_0	ID_76_F1_5_F2_18_G_4_SplitPt_185_GenID_0	8e-06	29.27	82	0	1	82	1	82
ID_103_F1_5_F2_10_G_2_SplitPt_83_GenID_0	f10_11	3e-05	18.42	380	7	128	499	128	499
ID_103_F1_5_F2_10_G_2_SplitPt_83_GenID_0	f10_8	3e-04	17.86	140	0	357	496	357	496
ID_103_F1_5_F2_10_G_2_SplitPt_83_GenID_0	f10_9	0.001	17.65	374	10	122	470	112	470
ID_103_F1_5_F2_10_G_2_SplitPt_83_GenID_0	f5_21	0.016	26.32	57	0	25	81	25	81
ID_103_F1_5_F2_10_G_2_SplitPt_83_GenID_0	ID_78_F1_10_F2_10_G_3_SplitPt_154_GenID_0	0.038	20.18	114	1	84	193	84	197
ID_103_F1_5_F2_10_G_2_SplitPt_83_GenID_0	f5_22	0.072	23.17	82	0	1	82	1	82
ID_103_F1_5_F2_10_G_2_SplitPt_83_GenID_0	f10_5	0.18	26.67	45	0	431	475	431	475
ID_103_F1_5_F2_10_G_2_SplitPt_83_GenID_0	f10_10	0.52	17.19	192	4	305	496	326	496
ID_103_F1_5_F2_10_G_2_SplitPt_83_GenID_0	f5_20	0.72	22.45	49	0	25	73	25	73
ID_103_F1_5_F2_10_G_2_SplitPt_83_GenID_0	f2_1	1.1	21.43	42	0	203	244	29	70
ID_103_F1_5_F2_10_G_2_SplitPt_83_GenID_0	f13_17	1.5	30.00	40	0	126	165	459	498
ID_103_F1_5_F2_10_G_2_SplitPt_83_GenID_0	f10_6	3.4	26.67	45	0	428	472	428	472
ID_103_F1_5_F2_10_G_2_SplitPt_83_GenID_0	f14_20	3.4	28.95	38	0	141	178	373	410
ID_103_F1_5_F2_10_G_2_SplitPt_83_GenID_0	f17_14	3.6	57.89	19	0	35	53	208	226
ID_103_F1_5_F2_10_G_2_SplitPt_83_GenID_0	f19_19	4.1	31.43	35	1	131	165	48	79
ID_103_F1_5_F2_10_G_2_SplitPt_83_GenID_0	ID_104_F1_3_F2_19_G_4_SplitPt_233_GenID_0	4.9	31.82	44	2	117	158	249	291
ID_103_F1_5_F2_10_G_2_SplitPt_83_GenID_0	f3_5	5.5	31.82	44	2	117	158	249	291
ID_103_F1_5_F2_10_G_2_SplitPt_83_GenID_0	f18_2	8.7	36.36	33	1	267	299	91	116
ID_12_F1_12_F2_8_G_0_SplitPt_225_GenID_0	f8_11	0.003	30.14	73	2	357	425	354	425
ID_12_F1_12_F2_8_G_0_SplitPt_225_GenID_0	f8_4	0.021	17.45	149	1	277	423	275	423
ID_12_F1_12_F2_8_G_0_SplitPt_225_GenID_0	f8_8	0.55	20.34	118	2	311	428	318	428
ID_12_F1_12_F2_8_G_0_SplitPt_225_GenID_0	f8_27	0.98	28.85	52	0	345	396	345	396
ID_12_F1_12_F2_8_G_0_SplitPt_225_GenID_0	f2_4	2.2	27.63	76	2	199	270	82	154
ID_12_F1_12_F2_8_G_0_SplitPt_225_GenID_0	f8_12	5.3	24.19	62	0	340	401	340	401
ID_12_F1_12_F2_8_G_0_SplitPt_225_GenID_0	f12_21	6.3	15.22	138	1	50	185	50	187
ID_12_F1_12_F2_8_G_0_SplitPt_225_GenID_0	f8_5	9.2	41.67	24	0	1	24	292	315
ID_101_F1_12_F2_17_G_2_SplitPt_118_GenID_0	f17_28	4e-10	19.18	318	0	126	443	126	443
ID_101_F1_12_F2_17_G_2_SplitPt_118_GenID_0	f17_31	8e-09	19.72	284	5	119	397	119	397
ID_101_F1_12_F2_17_G_2_SplitPt_118_GenID_0	f17_29	3e-06	15.09	338	2	111	438	101	438
ID_101_F1_12_F2_17_G_2_SplitPt_118_GenID_0	f12_4	1e-04	22.50	120	2	1	118	1	118
ID_101_F1_12_F2_17_G_2_SplitPt_118_GenID_0	f12_7	5e-04	21.43	112	0	7	118	7	118
ID_101_F1_12_F2_17_G_2_SplitPt_118_GenID_0	f12_5	0.038	17.89	123	2	1	121	1	121
ID_101_F1_12_F2_17_G_2_SplitPt_118_GenID_0	f17_26	0.060	19.21	177	4	216	387	212	387
ID_101_F1_12_F2_17_G_2_SplitPt_118_GenID_0	f12_6	0.092	25.58	43	0	6	48	6	48
ID_101_F1_12_F2_17_G_2_SplitPt_118_GenID_0	ID_125_F1_9_F2_17_G_3_SplitPt_144_GenID_0	0.13	14.45	173	0	215	387	215	387
ID_101_F1_12_F2_17_G_2_SplitPt_118_GenID_0	f7_18	9.9	40.00	25	1	48	72	317	340
ID_81_F1_4_F2_19_G_3_SplitPt_79_GenID_0	f19_0	2e-89	35.51	414	1	84	496	83	496
ID_81_F1_4_F2_19_G_3_SplitPt_79_GenID_0	f19_1	1e-82	33.33	417	0	81	497	81	497
ID_81_F1_4_F2_19_G_3_SplitPt_79_GenID_0	f19_3	7e-30	21.03	390	2	110	497	110	497
ID_81_F1_4_F2_19_G_3_SplitPt_79_GenID_0	f19_2	7e-21	19.81	414	2	85	497	85	497
ID_81_F1_4_F2_19_G_3_SplitPt_79_GenID_0	f19_7	4e-13	19.46	334	2	139	471	139	471
ID_81_F1_4_F2_19_G_3_SplitPt_79_GenID_0	f4_31	3e-10	35.96	89	1	4	92	4	90
ID_81_F1_4_F2_19_G_3_SplitPt_79_GenID_0	f4_30	2e-08	29.25	106	2	1	105	1	97
ID_81_F1_4_F2_19_G_3_SplitPt_79_GenID_0	f19_5	1e-06	20.16	258	2	174	429	174	429
ID_81_F1_4_F2_19_G_3_SplitPt_79_GenID_0	f19_6	5e-05	19.94	346	9	139	471	139	471
ID_81_F1_4_F2_19_G_3_SplitPt_79_GenID_0	ID_95_F1_4_F2_0_G_3_SplitPt_138_GenID_0	0.001	31.25	64	0	4	67	4	67
ID_81_F1_4_F2_19_G_3_SplitPt_79_GenID_0	f4_29	0.037	30.77	52	0	4	55	4	55
ID_81_F1_4_F2_19_G_3_SplitPt_79_GenID_0	ID_66_F1_14_F2_12_G_1_SplitPt_88_GenID_0	0.057	34.78	46	0	1	46	150	195
ID_81_F1_4_F2_19_G_3_SplitPt_79_GenID_0	f19_11	0.084	20.86	139	0	337	475	337	475
ID_81_F1_4_F2_19_G_3_SplitPt_79_GenID_0	f4_27	0.78	26.47	68	2	6	71	6	71
ID_81_F1_4_F2_19_G_3_SplitPt_79_GenID_0	f6_21	2.0	26.79	56	1	290	338	228	283
ID_81_F1_4_F2_19_G_3_SplitPt_79_GenID_0	f19_14	2.6	22.34	94	0	351	444	351	444
ID_81_F1_4_F2_19_G_3_SplitPt_79_GenID_0	f19_9	3.2	17.14	245	2	187	429	187	429
ID_81_F1_4_F2_19_G_3_SplitPt_79_GenID_0	f1_25	4.7	30.43	46	1	99	142	26	71
ID_81_F1_4_F2_19_G_3_SplitPt_79_GenID_0	f2_13	9.4	38.71	31	1	209	239	441	469
ID_11_F1_11_F2_2_G_1_SplitPt_162_GenID_0	f11_6	6e-06	20.98	143	1	31	172	31	173
ID_11_F1_11_F2_2_G_1_SplitPt_162_GenID_0	f11_0	3e-05	17.45	149	0	3	151	3	151
ID_11_F1_11_F2_2_G_1_SplitPt_162_GenID_0	f11_2	1e-04	18.49	146	0	7	152	7	152
ID_11_F1_11_F2_2_G_1_SplitPt_162_GenID_0	f11_3	0.003	18.06	144	0	7	150	7	150
ID_11_F1_11_F2_2_G_1_SplitPt_162_GenID_0	f11_14	0.042	35.00	40	1	38	77	39	77
ID_11_F1_11_F2_2_G_1_SplitPt_162_GenID_0	ID_119_F1_11_F2_0_G_4_SplitPt_87_GenID_0	0.042	35.00	40	1	38	77	39	77
ID_11_F1_11_F2_2_G_1_SplitPt_162_GenID_0	f11_7	0.050	18.30	153	0	1	153	1	153
ID_11_F1_11_F2_2_G_1_SplitPt_162_GenID_0	f11_15	0.071	30.00	40	1	38	77	39	77
ID_11_F1_11_F2_2_G_1_SplitPt_162_GenID_0	f11_5	0.32	19.19	99	0	51	149	51	149
ID_11_F1_11_F2_2_G_1_SplitPt_162_GenID_0	f5_19	0.58	24.72	89	3	26	109	172	254
ID_11_F1_11_F2_2_G_1_SplitPt_162_GenID_0	ID_52_F1_14_F2_2_G_4_SplitPt_139_GenID_0	1.7	21.31	183	3	310	491	310	488
ID_11_F1_11_F2_2_G_1_SplitPt_162_GenID_0	f10_13	1.9	22.37	76	1	71	146	326	400
ID_11_F1_11_F2_2_G_1_SplitPt_162_GenID_0	f2_16	2.4	16.86	255	2	193	442	193	442
ID_11_F1_11_F2_2_G_1_SplitPt_162_GenID_0	f8_27	2.5	31.91	47	2	174	220	288	329
ID_11_F1_11_F2_2_G_1_SplitPt_162_GenID_0	ID_47_F1_12_F2_12_G_3_SplitPt_137_GenID_0	2.8	50.00	18	0	77	94	319	336
ID_11_F1_11_F2_2_G_1_SplitPt_162_GenID_0	f2_17	4.0	21.31	183	3	310	491	310	488
ID_11_F1_11_F2_2_G_1_SplitPt_162_GenID_0	f13_6	5.8	25.37	67	1	397	461	233	299
ID_11_F1_11_F2_2_G_1_SplitPt_162_GenID_0	ID_40_F1_0_F2_3_G_0_SplitPt_91_GenID_0	7.2	27.91	43	0	127	169	248	290
ID_106_F1_12_F2_18_G_2_SplitPt_139_GenID_0	f18_14	1e-24	19.31	321	0	156	476	156	476
ID_106_F1_12_F2_18_G_2_SplitPt_139_GenID_0	f18_13	5e-17	19.30	373	5	125	484	122	484
ID_106_F1_12_F2_18_G_2_SplitPt_139_GenID_0	f18_15	3e-16	18.26	345	4	156	492	156	494
ID_106_F1_12_F2_18_G_2_SplitPt_139_GenID_0	f18_12	5e-12	15.88	359	1	123	477	119	477
ID_106_F1_12_F2_18_G_2_SplitPt_139_GenID_0	f12_12	9e-11	30.67	150	2	7	151	7	151
ID_106_F1_12_F2_18_G_2_SplitPt_139_GenID_0	f12_15	6e-10	25.71	140	2	1	137	1	137
ID_106_F1_12_F2_18_G_2_SplitPt_139_GenID_0	f12_14	3e-07	28.43	102	2	2	100	2	100
ID_106_F1_12_F2_18_G_2_SplitPt_139_GenID_0	f12_13	3e-05	20.27	148	2	1	143	1	143
ID_106_F1_12_F2_18_G_2_SplitPt_139_GenID_0	f18_11	8e-04	18.85	122	0	304	425	304	425
ID_106_F1_12_F2_18_G_2_SplitPt_139_GenID_0	ID_10_F1_19_F2_18_G_2_SplitPt_58_GenID_0	0.002	17.11	187	4	296	474	301	474
ID_106_F1_12_F2_18_G_2_SplitPt_139_GenID_0	f18_5	0.024	15.90	239	2	179	416	179	416
ID_106_F1_12_F2_18_G_2_SplitPt_139_GenID_0	ID_2_F1_1_F2_4_G_2_SplitPt_131_GenID_0	0.080	28.28	99	4	326	417	8	100
ID_106_F1_12_F2_18_G_2_SplitPt_139_GenID_0	f18_9	0.43	18.99	158	0	305	462	305	462
ID_106_F1_12_F2_18_G_2_SplitPt_139_GenID_0	f18_8	1.2	20.39	103	0	341	443	341	443
ID_106_F1_12_F2_18_G_2_SplitPt_139_GenID_0	f5_15	1.5	40.00	35	0	450	484	142	176
ID_106_F1_12_F2_18_G_2_SplitPt_139_GenID_0	ID_76_F1_5_F2_18_G_4_SplitPt_185_GenID_0	2.1	20.39	103	0	341	443	341	443
ID_106_F1_12_F2_18_G_2_SplitPt_139_GenID_0	f1_19	3.1	31.11	45	0	189	233	202	246
ID_106_F1_12_F2_18_G_2_SplitPt_139_GenID_0	f3_19	4.8	22.58	31	0	209	239	432	462
ID_106_F1_12_F2_18_G_2_SplitPt_139_GenID_0	f15_3	5.0	39.39	33	0	13	45	109	141
ID_106_F1_12_F2_18_G_2_SplitPt_139_GenID_0	f5_21	5.3	53.33	15	0	376	390	331	345
ID_106_F1_12_F2_18_G_2_SplitPt_139_GenID_0	ID_98_F1_12_F2_0_G_3_SplitPt_196_GenID_0	6.3	22.09	86	0	1	86	1	86
ID_119_F1_11_F2_0_G_4_SplitPt_87_GenID_0	f0_22	0.0	91.99	462	3	49	500	41	500
ID_119_F1_11_F2_0_G_4_SplitPt_87_GenID_0	f0_23	2e-115	40.53	412	0	88	499	88	499
ID_119_F1_11_F2_0_G_4_SplitPt_87_GenID_0	f11_14	1e-54	100.00	88	0	1	88	1	88
ID_119_F1_11_F2_0_G_4_SplitPt_87_GenID_0	f0_20	7e-43	24.08	407	0	91	497	91	497
ID_119_F1_11_F2_0_G_4_SplitPt_87_GenID_0	f0_21	1e-29	21.45	401	0	89	489	89	489
ID_119_F1_11_F2_0_G_4_SplitPt_87_GenID_0	ID_95_F1_4_F2_0_G_3_SplitPt_138_GenID_0	2e-24	22.44	312	1	187	497	186	497
ID_119_F1_11_F2_0_G_4_SplitPt_87_GenID_0	f11_15	1e-22	47.06	85	0	2	86	2	86
ID_119_F1_11_F2_0_G_4_SplitPt_87_GenID_0	f0_16	6e-14	19.35	310	2	183	491	183	491
ID_119_F1_11_F2_0_G_4_SplitPt_87_GenID_0	f0_17	4e-13	17.89	369	1	123	491	126	491
ID_119_F1_11_F2_0_G_4_SplitPt_87_GenID_0	f0_19	4e-05	18.45	206	0	109	314	109	314
ID_119_F1_11_F2_0_G_4_SplitPt_87_GenID_0	f11_12	6e-04	33.87	62	0	16	77	16	77
ID_119_F1_11_F2_0_G_4_SplitPt_87_GenID_0	f11_12	1.2	23.33	60	2	232	291	308	365
ID_119_F1_11_F2_0_G_4_SplitPt_87_GenID_0	f11_13	0.045	29.55	44	0	39	82	39	82
ID_119_F1_11_F2_0_G_4_SplitPt_87_GenID_0	ID_11_F1_11_F2_2_G_1_SplitPt_162_GenID_0	0.045	35.00	40	1	39	77	38	77
ID_119_F1_11_F2_0_G_4_SplitPt_87_GenID_0	f0_18	0.82	17.92	318	3	171	486	176	486
ID_119_F1_11_F2_0_G_4_SplitPt_87_GenID_0	f7_16	6.2	26.47	34	0	454	487	340	373
ID_119_F1_11_F2_0_G_4_SplitPt_87_GenID_0	f16_28	7.0	36.36	44	1	174	217	167	208
ID_119_F1_11_F2_0_G_4_SplitPt_87_GenID_0	f6_27	7.8	25.00	52	1	63	109	325	376
ID_119_F1_11_F2_0_G_4_SplitPt_87_GenID_0	ID_58_F1_10_F2_18_G_1_SplitPt_190_GenID_0	9.1	38.46	26	0	219	244	107	132
ID_84_F1_6_F2_0_G_3_SplitPt_63_GenID_0	f0_7	2e-79	30.86	431	0	67	497	67	497
ID_84_F1_6_F2_0_G_3_SplitPt_63_GenID_0	f0_6	1e-77	31.87	433	0	65	497	65	497
ID_84_F1_6_F2_0_G_3_SplitPt_63_GenID_0	f6_17	1e-10	44.26	61	0	3	63	3	63
ID_84_F1_6_F2_0_G_3_SplitPt_63_GenID_0	f0_5	5e-10	19.15	402	4	93	490	93	490
ID_84_F1_6_F2_0_G_3_SplitPt_63_GenID_0	f0_4	5e-10	16.11	391	2	108	497	108	497
ID_84_F1_6_F2_0_G_3_SplitPt_63_GenID_0	f6_16	3e-07	30.30	66	0	1	66	1	66
ID_84_F1_6_F2_0_G_3_SplitPt_63_GenID_0	f6_22	0.14	22.46	138	4	14	141	14	140
ID_84_F1_6_F2_0_G_3_SplitPt_63_GenID_0	ID_98_F1_12_F2_0_G_3_SplitPt_196_GenID_0	0.23	22.22	63	1	435	495	435	497
ID_84_F1_6_F2_0_G_3_SplitPt_63_GenID_0	f3_8	1.6	35.59	59	2	347	405	274	325
ID_84_F1_6_F2_0_G_3_SplitPt_63_GenID_0	f0_2	3.5	20.00	90	0	74	163	74	163
ID_84_F1_6_F2_0_G_3_SplitPt_63_GenID_0	f4_31	5.1	50.00	20	0	303	322	408	427
ID_84_F1_6_F2_0_G_3_SplitPt_63_GenID_0	f0_12	7.8	24.29	70	1	420	489	421	489
ID_84_F1_6_F2_0_G_3_SplitPt_63_GenID_0	f6_18	9.4	23.81	63	1	7	69	7	68
ID_0_F1_9_F2_12_G_1_SplitPt_97_GenID_0	f9_1	0.049	23.08	78	2	48	121	48	119
ID_0_F1_9_F2_12_G_1_SplitPt_97_GenID_0	f12_10	0.59	20.93	86	0	121	206	121	206
ID_0_F1_9_F2_12_G_1_SplitPt_97_GenID_0	ID_99_F1_13_F2_12_G_1_SplitPt_116_GenID_0	1.3	17.31	156	0	331	486	331	486
ID_0_F1_9_F2_12_G_1_SplitPt_97_GenID_0	f0_8	7.4	20.93	43	0	420	462	143	185
ID_0_F1_9_F2_12_G_1_SplitPt_97_GenID_0	ID_75_F1_9_F2_6_G_3_SplitPt_235_GenID_0	8.1	30.23	43	0	51	93	51	93
ID_0_F1_9_F2_12_G_1_SplitPt_97_GenID_0	f2_18	9.6	50.00	20	0	310	329	29	48
ID_23_F1_1_F2_9_G_3_SplitPt_180_GenID_0	f9_23	2e-48	31.07	309	0	192	500	192	500
ID_23_F1_1_F2_9_G_3_SplitPt_180_GenID_0	f9_22	9e-40	24.84	310	0	191	500	191	500
ID_23_F1_1_F2_9_G_3_SplitPt_180_GenID_0	f1_24	3e-33	30.90	178	0	1	178	1	178
ID_23_F1_1_F2_9_G_3_SplitPt_180_GenID_0	f1_25	9e-21	26.01	173	0	4	176	4	176
ID_23_F1_1_F2_9_G_3_SplitPt_180_GenID_0	f9_20	2e-08	25.00	236	7	257	488	258	472
ID_23_F1_1_F2_9_G_3_SplitPt_180_GenID_0	f1_26	2e-07	20.83	144	0	2	145	2	145
ID_23_F1_1_F2_9_G_3_SplitPt_180_GenID_0	f9_21	4e-07	17.15	309	0	192	500	192	500
ID_23_F1_1_F2_9_G_3_SplitPt_180_GenID_0	f9_18	7e-05	19.23	260	4	235	492	235	492
ID_23_F1_1_F2_9_G_3_SplitPt_180_GenID_0	f9_3	7e-04	30.17	116	0	373	488	373	488
ID_23_F1_1_F2_9_G_3_SplitPt_180_GenID_0	f9_17	0.001	24.10	166	4	267	430	267	430
ID_23_F1_1_F2_9_G_3_SplitPt_180_GenID_0	f1_27	0.002	17.58	182	2	2	178	2	178
ID_23_F1_1_F2_9_G_3_SplitPt_180_GenID_0	f9_16	0.058	18.81	218	2	278	494	278	494
ID_23_F1_1_F2_9_G_3_SplitPt_180_GenID_0	f9_25	2.2	17.86	56	0	376	431	376	431
ID_23_F1_1_F2_9_G_3_SplitPt_180_GenID_0	f9_28	2.4	21.92	73	2	363	421	349	421
ID_23_F1_1_F2_9_G_3_SplitPt_180_GenID_0	f9_29	4.4	32.14	28	0	395	422	395	422
ID_23_F1_1_F2_9_G_3_SplitPt_180_GenID_0	f1_28	5.4	26.25	80	3	381	458	196	262
ID_23_F1_1_F2_9_G_3_SplitPt_180_GenID_0	f11_8	6.5	29.82	57	2	194	246	380	428
ID_23_F1_1_F2_9_G_3_SplitPt_180_GenID_0	f11_22	7.5	52.94	17	0	206	222	260	276
ID_23_F1_1_F2_9_G_3_SplitPt_180_GenID_0	f17_31	7.8	41.38	29	1	86	113	382	410
ID_23_F1_1_F2_9_G_3_SplitPt_180_GenID_0	f2_7	9.6	32.26	62	1	12	73	405	464
ID_23_F1_1_F2_9_G_3_SplitPt_180_GenID_0	f0_18	9.8	30.95	42	1	262	302	3	44
ID_50_F1_5_F2_15_G_4_SplitPt_151_GenID_0	f15_0	0.0	99.72	351	0	150	500	150	500
ID_50_F1_5_F2_15_G_4_SplitPt_151_GenID_0	f5_11	4e-108	91.67	168	0	1	168	1	168
ID_50_F1_5_F2_15_G_4_SplitPt_151_GenID_0	f15_1	4e-99	43.02	344	0	156	499	156	499
ID_50_F1_5_F2_15_G_4_SplitPt_151_GenID_0	f15_2	3e-35	27.41	332	4	142	470	144	470
ID_50_F1_5_F2_15_G_4_SplitPt_151_GenID_0	f15_3	6e-33	25.30	332	3	145	475	146	475
ID_50_F1_5_F2_15_G_4_SplitPt_151_GenID_0	f5_10	9e-33	38.79	165	1	1	165	1	163
ID_50_F1_5_F2_15_G_4_SplitPt_151_GenID_0	f5_8	1e-21	28.08	146	0	1	146	1	146
ID_50_F1_5_F2_15_G_4_SplitPt_151_GenID_0	f5_9	6e-16	23.61	144	0	2	145	2	145
ID_50_F1_5_F2_15_G_4_SplitPt_151_GenID_0	f15_4	3e-09	21.14	317	5	173	483	173	483
ID_50_F1_5_F2_15_G_4_SplitPt_151_GenID_0	ID_127_F1_5_F2_4_G_3_SplitPt_150_GenID_0	3e-08	21.92	146	0	5	150	5	150
ID_50_F1_5_F2_15_G_4_SplitPt_151_GenID_0	f15_7	3e-07	17.74	265	0	158	422	158	422
ID_50_F1_5_F2_15_G_4_SplitPt_151_GenID_0	f15_5	8e-07	18.91	275	3	161	427	161	427
ID_50_F1_5_F2_15_G_4_SplitPt_151_GenID_0	f15_6	0.002	22.53	182	6	204	376	204	376
ID_50_F1_5_F2_15_G_4_SplitPt_151_GenID_0	f4_5	0.039	21.50	107	3	30	114	389	495
ID_50_F1_5_F2_15_G_4_SplitPt_151_GenID_0	f15_15	0.12	21.52	79	0	400	478	400	478
ID_50_F1_5_F2_15_G_4_SplitPt_151_GenID_0	f15_16	1.1	23.90	159	5	323	462	311	462
ID_50_F1_5_F2_15_G_4_SplitPt_151_GenID_0	ID_111_F1_14_F2_2_G_4_SplitPt_80_GenID_0	1.6	35.00	40	1	359	398	435	469
ID_50_F1_5_F2_15_G_4_SplitPt_151_GenID_0	f2_29	1.7	33.33	42	1	357	398	433	469
ID_50_F1_5_F2_15_G_4_SplitPt_151_GenID_0	f5_0	2.4	14.93	67	0	73	139	73	139
ID_50_F1_5_F2_15_G_4_SplitPt_151_GenID_0	f5_15	3.0	26.53	49	0	71	119	71	119
ID_50_F1_5_F2_15_G_4_SplitPt_151_GenID_0	ID_47_F1_12_F2_12_G_3_SplitPt_137_GenID_0	4.0	23.46	81	2	96	176	87	164
ID_50_F1_5_F2_15_G_4_SplitPt_151_GenID_0	f3_19	4.6	26.51	83	2	26	93	38	117
ID_50_F1_5_F2_15_G_4_SplitPt_151_GenID_0	f9_30	6.1	29.63	54	2	28	79	21	64
ID_50_F1_5_F2_15_G_4_SplitPt_151_GenID_0	f0_12	8.6	40.00	25	0	384	408	458	482
ID_44_F1_6_F2_3_G_1_SplitPt_93_GenID_0	f3_27	2e-10	17.15	414	5	91	496	89	496
ID_44_F1_6_F2_3_G_1_SplitPt_93_GenID_0	f3_24	4e-10	17.70	356	2	106	459	106	459
ID_44_F1_6_F2_3_G_1_SplitPt_93_GenID_0	f3_30	2e-07	16.88	397	5	100	490	100	490
ID_44_F1_6_F2_3_G_1_SplitPt_93_GenID_0	f3_26	4e-07	20.64	218	2	167	381	165	381
ID_44_F1_6_F2_3_G_1_SplitPt_93_GenID_0	f6_2	4e-04	38.46	39	0	4	42	4	42
ID_44_F1_6_F2_3_G_1_SplitPt_93_GenID_0	f3_25	4e-04	18.55	221	0	276	496	276	496
ID_44_F1_6_F2_3_G_1_SplitPt_93_GenID_0	f6_3	0.001	37.84	37	0	6	42	6	42
ID_44_F1_6_F2_3_G_1_SplitPt_93_GenID_0	f3_31	0.013	17.16	402	5	99	495	99	495
ID_44_F1_6_F2_3_G_1_SplitPt_93_GenID_0	f6_1	0.064	34.29	35	0	6	40	6	40
ID_44_F1_6_F2_3_G_1_SplitPt_93_GenID_0	f6_1	6.0	36.11	36	1	163	198	280	313
ID_44_F1_6_F2_3_G_1_SplitPt_93_GenID_0	f6_0	0.071	34.62	26	0	9	34	9	34
ID_44_F1_6_F2_3_G_1_SplitPt_93_GenID_0	f3_28	0.18	17.44	195	3	100	292	100	292
ID_44_F1_6_F2_3_G_1_SplitPt_93_GenID_0	f6_5	0.45	25.93	81	0	5	85	5	85
