qseqid	sseqid	evalue	pident	length	gaps	sstart	send	qstart	qend
ID_101_F1_18_F2_2_G_3_SplitPt_81_GenID_0	f18_17	6e-08	35.37	82	1	6	82	1	82
ID_101_F1_18_F2_2_G_3_SplitPt_81_GenID_0	f2_31	4e-05	17.49	223	0	110	332	110	332
ID_101_F1_18_F2_2_G_3_SplitPt_81_GenID_0	ID_104_F1_5_F2_2_G_3_SplitPt_162_GenID_0	7e-04	17.81	247	4	179	421	178	423
ID_101_F1_18_F2_2_G_3_SplitPt_81_GenID_0	f16_4	2.6	42.11	19	0	360	378	480	498
ID_101_F1_18_F2_2_G_3_SplitPt_81_GenID_0	f14_7	2.7	40.00	40	2	276	312	183	218
ID_101_F1_18_F2_2_G_3_SplitPt_81_GenID_0	f2_29	4.8	15.71	312	3	101	404	101	404
ID_101_F1_18_F2_2_G_3_SplitPt_81_GenID_0	f9_9	5.6	20.43	93	1	218	310	254	335
ID_101_F1_18_F2_2_G_3_SplitPt_81_GenID_0	f17_13	5.7	45.45	22	0	37	58	202	223
ID_101_F1_18_F2_2_G_3_SplitPt_81_GenID_0	f10_14	6.6	23.29	73	3	14	83	77	147
ID_101_F1_18_F2_2_G_3_SplitPt_81_GenID_0	f15_5	6.8	25.76	66	1	114	179	254	318
ID_101_F1_18_F2_2_G_3_SplitPt_81_GenID_0	f18_14	7.9	27.69	65	3	63	117	435	499
ID_101_F1_18_F2_2_G_3_SplitPt_81_GenID_0	f14_29	7.9	33.33	27	0	200	226	326	352
ID_81_F1_2_F2_0_G_1_SplitPt_58_GenID_0	f0_10	2e-05	20.83	240	6	182	416	188	416
ID_81_F1_2_F2_0_G_1_SplitPt_58_GenID_0	f0_13	0.004	23.38	77	0	350	426	350	426
ID_81_F1_2_F2_0_G_1_SplitPt_58_GenID_0	ID_221_F1_13_F2_0_G_4_SplitPt_93_GenID_0	0.20	17.60	233	3	252	482	252	483
ID_81_F1_2_F2_0_G_1_SplitPt_58_GenID_0	f5_31	0.23	26.85	108	4	293	389	14	111
ID_81_F1_2_F2_0_G_1_SplitPt_58_GenID_0	f0_12	0.28	17.60	233	3	252	482	252	483
ID_81_F1_2_F2_0_G_1_SplitPt_58_GenID_0	f15_17	0.52	36.36	33	1	386	418	449	478
ID_81_F1_2_F2_0_G_1_SplitPt_58_GenID_0	ID_219_F1_16_F2_15_G_4_SplitPt_123_GenID_0	0.91	36.36	33	1	386	418	449	478
ID_81_F1_2_F2_0_G_1_SplitPt_58_GenID_0	ID_199_F1_18_F2_0_G_2_SplitPt_91_GenID_0	1.7	30.00	40	0	454	493	283	322
ID_81_F1_2_F2_0_G_1_SplitPt_58_GenID_0	f0_23	2.5	24.11	112	3	391	480	311	422
ID_81_F1_2_F2_0_G_1_SplitPt_58_GenID_0	ID_64_F1_4_F2_12_G_2_SplitPt_164_GenID_0	3.0	36.36	33	1	416	448	380	411
ID_81_F1_2_F2_0_G_1_SplitPt_58_GenID_0	f0_14	3.6	21.95	123	3	309	427	308	427
ID_81_F1_2_F2_0_G_1_SplitPt_58_GenID_0	f5_8	3.9	37.50	32	0	213	244	417	448
ID_81_F1_2_F2_0_G_1_SplitPt_58_GenID_0	f0_8	4.4	16.09	87	0	252	338	252	338
ID_81_F1_2_F2_0_G_1_SplitPt_58_GenID_0	ID_171_F1_5_F2_0_G_2_SplitPt_245_GenID_0	4.9	21.71	129	2	313	434	313	440
ID_81_F1_2_F2_0_G_1_SplitPt_58_GenID_0	ID_196_F1_15_F2_13_G_0_SplitPt_195_GenID_0	7.2	40.62	32	1	446	477	160	190
ID_81_F1_2_F2_0_G_1_SplitPt_58_GenID_0	f19_21	7.4	30.61	49	1	235	283	354	400
ID_177_F1_0_F2_19_G_3_SplitPt_77_GenID_0	f19_17	2e-76	29.48	424	1	70	493	73	493
ID_177_F1_0_F2_19_G_3_SplitPt_77_GenID_0	f19_16	9e-72	28.73	463	2	25	487	36	487
ID_177_F1_0_F2_19_G_3_SplitPt_77_GenID_0	ID_100_F1_7_F2_19_G_4_SplitPt_226_GenID_0	2e-37	27.61	373	5	125	487	125	487
ID_177_F1_0_F2_19_G_3_SplitPt_77_GenID_0	f19_18	5e-25	21.12	393	1	74	466	77	466
ID_177_F1_0_F2_19_G_3_SplitPt_77_GenID_0	f19_19	4e-18	18.59	398	3	86	479	98	479
ID_177_F1_0_F2_19_G_3_SplitPt_77_GenID_0	f0_23	3e-12	34.67	75	0	2	76	2	76
ID_177_F1_0_F2_19_G_3_SplitPt_77_GenID_0	f0_22	7e-06	28.00	75	0	2	76	2	76
ID_177_F1_0_F2_19_G_3_SplitPt_77_GenID_0	f0_20	6e-04	35.14	74	0	2	75	2	75
ID_177_F1_0_F2_19_G_3_SplitPt_77_GenID_0	f0_21	0.024	32.81	64	0	14	77	14	77
ID_177_F1_0_F2_19_G_3_SplitPt_77_GenID_0	f6_13	2.3	21.54	130	2	309	418	275	404
ID_177_F1_0_F2_19_G_3_SplitPt_77_GenID_0	ID_144_F1_10_F2_3_G_0_SplitPt_213_GenID_0	2.7	28.12	64	3	70	133	381	435
ID_177_F1_0_F2_19_G_3_SplitPt_77_GenID_0	f7_5	4.5	24.32	74	1	222	295	79	129
ID_177_F1_0_F2_19_G_3_SplitPt_77_GenID_0	f18_28	6.3	26.83	41	0	62	102	443	483
ID_149_F1_3_F2_2_G_4_SplitPt_134_GenID_0	f2_26	0.0	100.00	366	0	135	500	135	500
ID_149_F1_3_F2_2_G_4_SplitPt_134_GenID_0	f2_27	8e-117	45.10	357	0	135	491	135	491
ID_149_F1_3_F2_2_G_4_SplitPt_134_GenID_0	f3_15	8e-91	100.00	134	0	1	134	1	134
ID_149_F1_3_F2_2_G_4_SplitPt_134_GenID_0	ID_104_F1_5_F2_2_G_3_SplitPt_162_GenID_0	3e-57	29.38	337	0	164	500	164	500
ID_149_F1_3_F2_2_G_4_SplitPt_134_GenID_0	f2_24	2e-37	24.00	375	3	122	491	119	491
ID_149_F1_3_F2_2_G_4_SplitPt_134_GenID_0	f3_14	4e-36	48.85	131	0	1	131	1	131
ID_149_F1_3_F2_2_G_4_SplitPt_134_GenID_0	f2_25	1e-30	24.38	361	2	135	491	135	491
ID_149_F1_3_F2_2_G_4_SplitPt_134_GenID_0	ID_102_F1_3_F2_6_G_4_SplitPt_115_GenID_0	2e-27	45.22	115	0	1	115	1	115
ID_149_F1_3_F2_2_G_4_SplitPt_134_GenID_0	ID_101_F1_18_F2_2_G_3_SplitPt_81_GenID_0	4e-12	18.86	281	0	137	417	137	417
ID_149_F1_3_F2_2_G_4_SplitPt_134_GenID_0	f3_12	5e-12	26.87	134	0	1	134	1	134
ID_149_F1_3_F2_2_G_4_SplitPt_134_GenID_0	f3_13	2e-07	23.28	116	0	15	130	15	130
ID_149_F1_3_F2_2_G_4_SplitPt_134_GenID_0	f2_14	4e-05	23.81	147	0	334	480	334	480
ID_149_F1_3_F2_2_G_4_SplitPt_134_GenID_0	f2_28	7e-05	20.57	141	2	286	425	286	425
ID_149_F1_3_F2_2_G_4_SplitPt_134_GenID_0	f2_29	0.002	17.59	199	2	286	477	286	477
ID_149_F1_3_F2_2_G_4_SplitPt_134_GenID_0	f2_21	0.005	18.58	296	6	199	482	199	482
ID_149_F1_3_F2_2_G_4_SplitPt_134_GenID_0	f3_9	0.21	28.57	49	0	4	52	4	52
ID_149_F1_3_F2_2_G_4_SplitPt_134_GenID_0	f2_23	0.39	20.65	155	7	165	311	165	308
ID_149_F1_3_F2_2_G_4_SplitPt_134_GenID_0	f13_22	1.5	28.85	52	1	449	500	114	162
ID_149_F1_3_F2_2_G_4_SplitPt_134_GenID_0	f16_25	2.6	25.00	124	5	375	491	217	331
ID_149_F1_3_F2_2_G_4_SplitPt_134_GenID_0	f2_10	3.0	18.40	125	2	347	467	346	470
ID_149_F1_3_F2_2_G_4_SplitPt_134_GenID_0	f6_1	3.4	29.51	61	1	120	180	35	84
ID_149_F1_3_F2_2_G_4_SplitPt_134_GenID_0	ID_114_F1_18_F2_7_G_0_SplitPt_74_GenID_0	4.2	42.86	21	0	67	87	323	343
ID_149_F1_3_F2_2_G_4_SplitPt_134_GenID_0	f4_31	5.4	61.54	13	0	342	354	38	50
ID_149_F1_3_F2_2_G_4_SplitPt_134_GenID_0	f2_16	5.5	28.89	45	0	182	226	182	226
ID_149_F1_3_F2_2_G_4_SplitPt_134_GenID_0	f7_27	7.2	24.53	53	1	27	78	407	459
ID_149_F1_3_F2_2_G_4_SplitPt_134_GenID_0	ID_12_F1_0_F2_13_G_0_SplitPt_144_GenID_0	7.9	30.56	72	4	303	369	404	472
ID_11_F1_11_F2_13_G_0_SplitPt_133_GenID_0	f19_20	1.5	25.64	78	1	68	126	58	135
ID_11_F1_11_F2_13_G_0_SplitPt_133_GenID_0	ID_94_F1_18_F2_17_G_1_SplitPt_71_GenID_0	1.8	30.56	36	0	464	499	364	399
ID_11_F1_11_F2_13_G_0_SplitPt_133_GenID_0	f19_17	2.2	26.92	52	0	407	458	84	135
ID_11_F1_11_F2_13_G_0_SplitPt_133_GenID_0	f4_2	3.7	22.73	44	0	195	238	158	201
ID_11_F1_11_F2_13_G_0_SplitPt_133_GenID_0	f1_24	8.3	32.20	59	2	126	181	359	413
ID_11_F1_11_F2_13_G_0_SplitPt_133_GenID_0	f18_14	9.7	41.67	24	0	288	311	31	54
ID_221_F1_13_F2_0_G_4_SplitPt_93_GenID_0	f0_12	0.0	99.03	414	1	88	500	87	500
ID_221_F1_13_F2_0_G_4_SplitPt_93_GenID_0	f0_13	2e-121	40.33	424	0	77	500	77	500
ID_221_F1_13_F2_0_G_4_SplitPt_93_GenID_0	f13_9	1e-57	100.00	93	0	1	93	1	93
ID_221_F1_13_F2_0_G_4_SplitPt_93_GenID_0	f0_15	1e-37	22.85	407	2	95	499	95	499
ID_221_F1_13_F2_0_G_4_SplitPt_93_GenID_0	f0_14	4e-31	22.30	408	3	96	499	96	499
ID_221_F1_13_F2_0_G_4_SplitPt_93_GenID_0	ID_171_F1_5_F2_0_G_2_SplitPt_245_GenID_0	2e-17	23.11	238	2	256	492	256	492
ID_221_F1_13_F2_0_G_4_SplitPt_93_GenID_0	f13_8	1e-14	36.56	93	0	1	93	1	93
ID_221_F1_13_F2_0_G_4_SplitPt_93_GenID_0	f0_9	8e-04	18.18	275	4	230	498	230	498
ID_221_F1_13_F2_0_G_4_SplitPt_93_GenID_0	f0_8	0.006	17.83	129	0	191	319	191	319
ID_221_F1_13_F2_0_G_4_SplitPt_93_GenID_0	f0_11	0.010	17.50	400	9	122	498	122	498
ID_221_F1_13_F2_0_G_4_SplitPt_93_GenID_0	f0_10	0.028	16.58	187	0	120	306	120	306
ID_221_F1_13_F2_0_G_4_SplitPt_93_GenID_0	ID_81_F1_2_F2_0_G_1_SplitPt_58_GenID_0	0.20	17.60	233	3	252	483	252	482
ID_221_F1_13_F2_0_G_4_SplitPt_93_GenID_0	f13_11	0.21	25.58	86	0	6	91	6	91
ID_221_F1_13_F2_0_G_4_SplitPt_93_GenID_0	f0_23	2.2	27.94	68	1	402	469	404	469
ID_221_F1_13_F2_0_G_4_SplitPt_93_GenID_0	f0_7	4.7	20.24	168	2	313	476	313	476
ID_221_F1_13_F2_0_G_4_SplitPt_93_GenID_0	f6_29	5.0	28.05	82	2	338	414	191	272
ID_221_F1_13_F2_0_G_4_SplitPt_93_GenID_0	ID_68_F1_16_F2_16_G_1_SplitPt_99_GenID_0	5.4	37.50	32	0	134	165	264	295
ID_221_F1_13_F2_0_G_4_SplitPt_93_GenID_0	f19_23	6.4	30.77	26	0	176	201	180	205
ID_221_F1_13_F2_0_G_4_SplitPt_93_GenID_0	f19_1	6.8	33.33	27	0	227	253	171	197
ID_221_F1_13_F2_0_G_4_SplitPt_93_GenID_0	f6_7	9.5	43.33	30	1	358	386	23	52
ID_252_F1_17_F2_1_G_3_SplitPt_233_GenID_0	f1_31	5e-39	29.78	272	0	229	500	229	500
ID_252_F1_17_F2_1_G_3_SplitPt_233_GenID_0	f1_30	9e-37	29.63	270	0	229	498	229	498
ID_252_F1_17_F2_1_G_3_SplitPt_233_GenID_0	f17_11	6e-36	27.51	229	0	2	230	2	230
ID_252_F1_17_F2_1_G_3_SplitPt_233_GenID_0	ID_105_F1_17_F2_15_G_4_SplitPt_232_GenID_0	1e-35	27.51	229	0	2	230	2	230
ID_252_F1_17_F2_1_G_3_SplitPt_233_GenID_0	f17_10	3e-30	25.49	255	1	8	262	8	261
ID_252_F1_17_F2_1_G_3_SplitPt_233_GenID_0	f17_9	1e-09	19.77	172	0	46	217	46	217
ID_252_F1_17_F2_1_G_3_SplitPt_233_GenID_0	f17_8	7e-08	17.14	280	2	2	281	2	276
ID_252_F1_17_F2_1_G_3_SplitPt_233_GenID_0	f1_29	2e-06	20.66	242	3	242	477	242	477
ID_252_F1_17_F2_1_G_3_SplitPt_233_GenID_0	f17_12	0.003	21.67	240	7	18	230	5	230
