qseqid	sseqid	evalue	pident	length	gaps	sstart	send	qstart	qend
ID_76_F1_19_F2_13_G_3_SplitPt_186_GenID_0	ID_114_F1_12_F2_6_G_2_SplitPt_51_GenID_0	7.8	36.00	25	0	416	440	57	81
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f2_3	0.0	95.17	269	1	237	500	232	500
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f17_27	0.0	100.00	247	0	1	247	1	247
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f2_2	4e-81	47.01	268	1	236	498	231	498
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f17_26	4e-77	48.99	247	0	1	247	1	247
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f2_1	1e-49	33.99	253	0	248	500	248	500
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f2_0	1e-46	33.20	253	0	248	500	248	500
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f17_24	1e-41	31.09	238	0	10	247	10	247
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f17_30	3e-37	29.75	242	0	1	242	1	242
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f17_31	2e-36	29.55	247	0	1	247	1	247
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f17_25	1e-33	26.32	247	0	1	247	1	247
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f17_28	3e-20	25.23	222	0	20	241	20	241
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f17_29	1e-17	23.42	222	2	20	237	20	237
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f2_7	2e-16	23.62	254	5	252	500	252	500
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f2_27	4e-16	23.58	246	0	254	499	254	499
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f2_27	9.7	18.75	112	3	281	365	74	185
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f2_6	1e-13	23.11	225	3	281	500	282	500
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f17_14	5e-11	28.66	164	2	82	244	82	244
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f2_4	3e-10	20.92	239	1	240	476	240	478
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	ID_123_F1_11_F2_2_G_3_SplitPt_193_GenID_0	6e-10	22.90	214	0	251	464	251	464
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	ID_116_F1_17_F2_14_G_4_SplitPt_157_GenID_0	2e-09	26.23	122	0	24	145	24	145
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f2_29	1e-08	21.02	157	0	301	457	301	457
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f2_5	3e-08	20.99	243	6	240	474	240	476
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f2_19	7e-08	21.89	169	1	240	405	240	408
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f2_24	8e-08	23.66	93	0	383	475	383	475
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f17_22	2e-07	21.25	240	0	34	273	34	273
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f2_26	4e-07	23.74	198	3	304	498	304	498
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f17_20	7e-07	20.71	198	2	34	229	34	229
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f17_15	3e-06	24.29	210	6	73	256	53	252
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	ID_42_F1_12_F2_17_G_4_SplitPt_76_GenID_0	4e-06	21.05	152	0	78	229	78	229
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	ID_107_F1_6_F2_2_G_3_SplitPt_205_GenID_0	7e-06	17.04	223	0	278	500	278	500
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f2_25	2e-05	16.46	243	0	254	496	254	496
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f2_28	3e-05	19.69	254	5	256	498	256	498
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f2_18	9e-05	22.79	136	1	244	368	244	379
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	ID_43_F1_10_F2_2_G_4_SplitPt_224_GenID_0	1e-04	23.14	121	0	244	364	244	364
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f2_31	0.003	20.51	117	2	353	466	353	466
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f17_23	0.027	19.59	194	2	34	225	34	225
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f17_4	0.033	18.31	142	1	102	243	107	243
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f2_15	0.044	17.33	225	5	256	471	256	471
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	ID_13_F1_17_F2_2_G_4_SplitPt_118_GenID_0	0.059	17.33	225	5	256	471	256	471
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f17_3	0.070	33.33	39	0	186	224	186	224
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f17_21	0.080	16.80	244	0	3	246	3	246
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f2_16	0.65	17.73	203	0	255	457	255	457
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f2_10	1.0	18.75	224	2	252	472	252	472
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f2_21	1.2	17.57	222	2	244	464	244	464
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f16_14	2.0	31.11	45	1	287	328	264	308
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f2_17	2.3	26.32	95	2	255	348	255	348
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f2_22	5.0	24.36	78	2	248	324	248	324
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	ID_119_F1_13_F2_2_G_2_SplitPt_137_GenID_0	6.4	25.56	90	3	414	498	414	498
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	ID_70_F1_15_F2_2_G_2_SplitPt_70_GenID_0	7.4	25.53	94	4	250	335	251	335
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f12_3	7.5	27.59	58	1	11	63	351	408
ID_64_F1_17_F2_2_G_4_SplitPt_247_GenID_0	f7_21	8.7	32.14	28	0	179	206	118	145
ID_103_F1_19_F2_15_G_1_SplitPt_170_GenID_0	f19_1	4e-10	20.81	197	3	30	224	30	215
ID_103_F1_19_F2_15_G_1_SplitPt_170_GenID_0	f15_24	5e-10	19.60	301	0	200	500	200	500
ID_103_F1_19_F2_15_G_1_SplitPt_170_GenID_0	f19_5	3e-09	19.88	161	0	2	162	2	162
ID_103_F1_19_F2_15_G_1_SplitPt_170_GenID_0	f15_30	5e-09	17.54	325	0	175	499	175	499
ID_103_F1_19_F2_15_G_1_SplitPt_170_GenID_0	f15_25	3e-08	17.94	301	0	200	500	200	500
ID_103_F1_19_F2_15_G_1_SplitPt_170_GenID_0	f19_0	3e-07	20.67	150	0	30	179	30	179
ID_103_F1_19_F2_15_G_1_SplitPt_170_GenID_0	ID_32_F1_4_F2_15_G_4_SplitPt_162_GenID_0	3e-07	19.35	310	0	175	484	175	484
ID_103_F1_19_F2_15_G_1_SplitPt_170_GenID_0	f15_26	3e-07	19.14	303	3	200	499	200	499
ID_103_F1_19_F2_15_G_1_SplitPt_170_GenID_0	f15_31	5e-07	19.35	310	0	175	484	175	484
ID_103_F1_19_F2_15_G_1_SplitPt_170_GenID_0	f19_2	6e-06	18.23	192	1	2	193	2	191
ID_103_F1_19_F2_15_G_1_SplitPt_170_GenID_0	f15_29	8e-06	20.69	232	3	198	423	198	423
ID_103_F1_19_F2_15_G_1_SplitPt_170_GenID_0	f19_4	1e-05	19.28	166	2	33	193	33	192
ID_103_F1_19_F2_15_G_1_SplitPt_170_GenID_0	f19_31	6e-05	18.90	127	0	30	156	30	156
ID_103_F1_19_F2_15_G_1_SplitPt_170_GenID_0	f15_27	3e-04	15.84	303	2	200	499	200	499
ID_103_F1_19_F2_15_G_1_SplitPt_170_GenID_0	f19_30	0.014	18.60	129	0	30	158	30	158
ID_103_F1_19_F2_15_G_1_SplitPt_170_GenID_0	f19_7	0.014	19.69	127	0	34	160	34	160
ID_103_F1_19_F2_15_G_1_SplitPt_170_GenID_0	f19_23	0.032	20.86	139	1	33	170	33	171
ID_103_F1_19_F2_15_G_1_SplitPt_170_GenID_0	f19_21	0.045	15.08	126	0	30	155	30	155
ID_103_F1_19_F2_15_G_1_SplitPt_170_GenID_0	f15_28	0.062	16.74	227	0	198	424	198	424
ID_103_F1_19_F2_15_G_1_SplitPt_170_GenID_0	ID_88_F1_10_F2_19_G_1_SplitPt_75_GenID_0	0.099	18.63	102	0	60	161	60	161
ID_103_F1_19_F2_15_G_1_SplitPt_170_GenID_0	f19_6	0.30	18.24	159	1	30	188	30	187
ID_103_F1_19_F2_15_G_1_SplitPt_170_GenID_0	f19_25	0.42	19.23	78	0	75	152	75	152
ID_103_F1_19_F2_15_G_1_SplitPt_170_GenID_0	ID_37_F1_19_F2_16_G_3_SplitPt_235_GenID_0	0.47	35.48	31	0	29	59	29	59
ID_103_F1_19_F2_15_G_1_SplitPt_170_GenID_0	f19_29	0.75	15.62	64	0	89	152	89	152
ID_103_F1_19_F2_15_G_1_SplitPt_170_GenID_0	f19_11	1.3	23.86	88	1	10	97	26	97
ID_103_F1_19_F2_15_G_1_SplitPt_170_GenID_0	f19_20	2.1	16.28	129	1	34	162	34	161
ID_103_F1_19_F2_15_G_1_SplitPt_170_GenID_0	f19_3	4.6	16.39	122	0	10	131	10	131
ID_103_F1_19_F2_15_G_1_SplitPt_170_GenID_0	f2_28	6.8	36.67	30	0	431	460	309	338
ID_103_F1_19_F2_15_G_1_SplitPt_170_GenID_0	f6_20	7.6	34.29	35	1	371	405	466	493
ID_103_F1_19_F2_15_G_1_SplitPt_170_GenID_0	f6_30	9.2	31.25	32	1	55	86	455	484
ID_103_F1_19_F2_15_G_1_SplitPt_170_GenID_0	f19_10	9.9	17.34	173	3	17	188	33	187
ID_12_F1_2_F2_15_G_0_SplitPt_141_GenID_0	f15_7	1e-08	20.09	229	0	149	377	149	377
ID_12_F1_2_F2_15_G_0_SplitPt_141_GenID_0	f15_1	8e-06	20.00	285	5	61	345	80	345
ID_12_F1_2_F2_15_G_0_SplitPt_141_GenID_0	f15_11	0.003	20.00	295	8	157	440	161	440
ID_12_F1_2_F2_15_G_0_SplitPt_141_GenID_0	f2_3	0.016	20.20	99	0	1	99	1	99
ID_12_F1_2_F2_15_G_0_SplitPt_141_GenID_0	f15_13	0.019	23.15	108	0	237	344	237	344
ID_12_F1_2_F2_15_G_0_SplitPt_141_GenID_0	f2_4	0.27	23.17	82	0	33	114	33	114
ID_12_F1_2_F2_15_G_0_SplitPt_141_GenID_0	f15_8	0.42	19.59	296	10	157	438	157	438
ID_12_F1_2_F2_15_G_0_SplitPt_141_GenID_0	f2_0	0.77	25.40	63	0	33	95	33	95
ID_12_F1_2_F2_15_G_0_SplitPt_141_GenID_0	f9_16	0.91	20.59	170	7	222	372	54	207
ID_12_F1_2_F2_15_G_0_SplitPt_141_GenID_0	ID_82_F1_17_F2_15_G_1_SplitPt_53_GenID_0	1.0	17.37	190	1	224	413	228	413
ID_12_F1_2_F2_15_G_0_SplitPt_141_GenID_0	f0_16	1.9	27.54	69	4	65	131	407	469
ID_12_F1_2_F2_15_G_0_SplitPt_141_GenID_0	f0_16	5.1	27.27	66	2	391	456	179	237
ID_12_F1_2_F2_15_G_0_SplitPt_141_GenID_0	f15_18	3.5	21.35	89	1	239	309	239	327
ID_12_F1_2_F2_15_G_0_SplitPt_141_GenID_0	ID_112_F1_15_F2_3_G_1_SplitPt_55_GenID_0	3.6	34.48	29	0	467	495	90	118
ID_12_F1_2_F2_15_G_0_SplitPt_141_GenID_0	f2_14	3.9	18.95	95	0	39	133	39	133
ID_12_F1_2_F2_15_G_0_SplitPt_141_GenID_0	f15_19	4.6	23.46	81	0	239	319	239	319
ID_12_F1_2_F2_15_G_0_SplitPt_141_GenID_0	f8_12	5.1	31.82	66	5	124	178	29	92
ID_12_F1_2_F2_15_G_0_SplitPt_141_GenID_0	f15_25	6.7	21.43	56	0	239	294	239	294
ID_12_F1_2_F2_15_G_0_SplitPt_141_GenID_0	ID_99_F1_6_F2_19_G_2_SplitPt_249_GenID_0	6.7	28.07	57	1	107	161	126	182
ID_12_F1_2_F2_15_G_0_SplitPt_141_GenID_0	f16_23	9.7	30.36	56	2	361	412	367	422
ID_101_F1_15_F2_13_G_4_SplitPt_155_GenID_0	f13_15	0.0	100.00	345	0	156	500	156	500
ID_101_F1_15_F2_13_G_4_SplitPt_155_GenID_0	f13_14	5e-120	46.99	366	2	141	500	135	500
ID_101_F1_15_F2_13_G_4_SplitPt_155_GenID_0	f15_23	3e-107	97.50	160	0	1	160	1	160
ID_101_F1_15_F2_13_G_4_SplitPt_155_GenID_0	f15_22	3e-58	45.27	201	0	1	201	1	201
ID_101_F1_15_F2_13_G_4_SplitPt_155_GenID_0	f13_12	2e-52	30.29	340	0	160	499	160	499
ID_101_F1_15_F2_13_G_4_SplitPt_155_GenID_0	f13_13	7e-51	29.94	344	0	156	499	156	499
ID_101_F1_15_F2_13_G_4_SplitPt_155_GenID_0	f15_21	2e-21	32.19	146	0	9	154	9	154
ID_101_F1_15_F2_13_G_4_SplitPt_155_GenID_0	f15_20	2e-20	24.44	180	0	5	184	5	184
ID_101_F1_15_F2_13_G_4_SplitPt_155_GenID_0	f13_9	1e-15	20.58	345	2	159	497	159	497
ID_101_F1_15_F2_13_G_4_SplitPt_155_GenID_0	f13_11	3e-14	20.36	334	0	161	494	161	494
ID_101_F1_15_F2_13_G_4_SplitPt_155_GenID_0	f13_8	5e-13	21.92	333	2	151	478	146	477
ID_101_F1_15_F2_13_G_4_SplitPt_155_GenID_0	f13_10	2e-11	20.29	345	5	161	499	161	499
ID_101_F1_15_F2_13_G_4_SplitPt_155_GenID_0	f15_16	9e-11	25.00	156	0	7	162	7	162
ID_101_F1_15_F2_13_G_4_SplitPt_155_GenID_0	f15_17	2e-08	20.81	149	0	13	161	13	161
ID_101_F1_15_F2_13_G_4_SplitPt_155_GenID_0	f15_19	7e-05	23.03	152	2	9	158	9	158
ID_101_F1_15_F2_13_G_4_SplitPt_155_GenID_0	ID_70_F1_15_F2_2_G_2_SplitPt_70_GenID_0	1e-04	29.41	68	0	3	70	3	70
ID_101_F1_15_F2_13_G_4_SplitPt_155_GenID_0	f15_24	3e-04	17.48	143	0	6	148	6	148
ID_101_F1_15_F2_13_G_4_SplitPt_155_GenID_0	f15_26	0.002	21.38	145	0	6	150	6	150
ID_101_F1_15_F2_13_G_4_SplitPt_155_GenID_0	f15_30	0.003	20.83	120	0	6	125	6	125
ID_101_F1_15_F2_13_G_4_SplitPt_155_GenID_0	f15_25	0.005	15.57	167	1	6	170	6	172
ID_101_F1_15_F2_13_G_4_SplitPt_155_GenID_0	f15_11	0.019	24.14	87	0	6	92	6	92
ID_101_F1_15_F2_13_G_4_SplitPt_155_GenID_0	f15_10	0.073	22.11	95	0	11	105	11	105
ID_101_F1_15_F2_13_G_4_SplitPt_155_GenID_0	f13_16	0.081	17.99	239	2	244	481	244	481
ID_101_F1_15_F2_13_G_4_SplitPt_155_GenID_0	f15_18	0.11	19.61	153	0	3	155	3	155
ID_101_F1_15_F2_13_G_4_SplitPt_155_GenID_0	f13_1	0.14	30.91	55	0	220	274	220	274
ID_101_F1_15_F2_13_G_4_SplitPt_155_GenID_0	f15_29	0.29	15.32	124	0	2	125	2	125
ID_101_F1_15_F2_13_G_4_SplitPt_155_GenID_0	f13_22	0.30	19.42	103	3	175	275	175	275
ID_101_F1_15_F2_13_G_4_SplitPt_155_GenID_0	ID_2_F1_13_F2_12_G_3_SplitPt_146_GenID_0	3.3	31.91	47	2	259	300	360	406
ID_101_F1_15_F2_13_G_4_SplitPt_155_GenID_0	f0_31	3.7	29.17	48	1	340	384	261	308
ID_101_F1_15_F2_13_G_4_SplitPt_155_GenID_0	ID_112_F1_15_F2_3_G_1_SplitPt_55_GenID_0	4.0	27.78	54	1	9	57	9	62
ID_101_F1_15_F2_13_G_4_SplitPt_155_GenID_0	f3_3	5.3	29.41	51	2	326	374	50	96
ID_101_F1_15_F2_13_G_4_SplitPt_155_GenID_0	f13_4	5.7	22.83	92	0	181	272	181	272
ID_81_F1_4_F2_7_G_2_SplitPt_177_GenID_0	f7_13	8e-39	26.63	323	0	178	500	178	500
ID_81_F1_4_F2_7_G_2_SplitPt_177_GenID_0	f7_14	9e-37	25.87	317	0	179	495	179	495
ID_81_F1_4_F2_7_G_2_SplitPt_177_GenID_0	f7_15	2e-35	25.63	316	0	178	493	178	493
ID_81_F1_4_F2_7_G_2_SplitPt_177_GenID_0	f7_12	2e-32	25.93	324	2	178	500	178	500
ID_81_F1_4_F2_7_G_2_SplitPt_177_GenID_0	ID_78_F1_11_F2_7_G_2_SplitPt_221_GenID_0	2e-19	24.69	243	1	222	462	222	464
ID_81_F1_4_F2_7_G_2_SplitPt_177_GenID_0	f7_10	2e-16	22.26	292	2	202	491	202	491
ID_81_F1_4_F2_7_G_2_SplitPt_177_GenID_0	f4_17	6e-15	25.99	177	0	2	178	2	178
ID_81_F1_4_F2_7_G_2_SplitPt_177_GenID_0	f4_18	9e-14	22.47	178	0	1	178	1	178
ID_81_F1_4_F2_7_G_2_SplitPt_177_GenID_0	f4_16	3e-13	25.14	175	1	2	176	3	176
ID_81_F1_4_F2_7_G_2_SplitPt_177_GenID_0	f7_11	3e-12	18.24	318	0	174	491	174	491
ID_81_F1_4_F2_7_G_2_SplitPt_177_GenID_0	f7_9	4e-11	18.43	293	0	200	492	200	492
ID_81_F1_4_F2_7_G_2_SplitPt_177_GenID_0	f4_19	6e-11	21.35	178	0	3	180	3	180
ID_81_F1_4_F2_7_G_2_SplitPt_177_GenID_0	f4_22	7e-11	22.99	174	0	5	178	5	178
ID_81_F1_4_F2_7_G_2_SplitPt_177_GenID_0	f7_8	2e-09	20.36	275	2	223	492	223	492
ID_81_F1_4_F2_7_G_2_SplitPt_177_GenID_0	f4_23	8e-09	26.02	196	5	4	185	4	191
ID_81_F1_4_F2_7_G_2_SplitPt_177_GenID_0	f4_20	2e-06	22.12	217	5	10	213	10	224
ID_81_F1_4_F2_7_G_2_SplitPt_177_GenID_0	f4_21	2e-06	22.95	183	2	1	178	1	178
ID_81_F1_4_F2_7_G_2_SplitPt_177_GenID_0	f4_30	4e-06	29.47	95	3	135	223	135	218
ID_81_F1_4_F2_7_G_2_SplitPt_177_GenID_0	ID_32_F1_4_F2_15_G_4_SplitPt_162_GenID_0	3e-05	24.54	163	4	4	158	4	158
ID_81_F1_4_F2_7_G_2_SplitPt_177_GenID_0	f7_1	0.016	19.08	131	1	359	487	359	489
ID_81_F1_4_F2_7_G_2_SplitPt_177_GenID_0	f4_29	0.030	28.30	53	0	125	177	125	177
ID_81_F1_4_F2_7_G_2_SplitPt_177_GenID_0	f4_24	0.034	20.00	180	3	3	178	3	178
ID_81_F1_4_F2_7_G_2_SplitPt_177_GenID_0	f4_31	0.034	18.13	182	3	1	178	1	178
ID_81_F1_4_F2_7_G_2_SplitPt_177_GenID_0	f4_27	0.095	23.81	63	1	131	193	131	186
ID_81_F1_4_F2_7_G_2_SplitPt_177_GenID_0	f4_28	0.11	28.85	52	0	126	177	126	177
ID_81_F1_4_F2_7_G_2_SplitPt_177_GenID_0	f7_7	1.4	27.27	44	0	215	258	215	258
ID_81_F1_4_F2_7_G_2_SplitPt_177_GenID_0	ID_91_F1_3_F2_12_G_0_SplitPt_245_GenID_0	2.3	40.00	35	1	395	428	91	125
ID_81_F1_4_F2_7_G_2_SplitPt_177_GenID_0	f7_6	2.4	22.41	58	1	205	256	199	256
ID_81_F1_4_F2_7_G_2_SplitPt_177_GenID_0	f13_24	3.7	20.93	86	0	338	423	46	131
ID_81_F1_4_F2_7_G_2_SplitPt_177_GenID_0	f7_26	4.4	34.21	38	1	455	492	458	492
ID_81_F1_4_F2_7_G_2_SplitPt_177_GenID_0	f11_22	4.5	31.03	29	0	192	220	371	399
ID_81_F1_4_F2_7_G_2_SplitPt_177_GenID_0	ID_61_F1_4_F2_5_G_1_SplitPt_239_GenID_0	5.1	29.73	37	0	142	178	142	178
ID_81_F1_4_F2_7_G_2_SplitPt_177_GenID_0	f2_27	5.9	42.86	28	1	377	404	429	454
ID_81_F1_4_F2_7_G_2_SplitPt_177_GenID_0	ID_56_F1_2_F2_11_G_3_SplitPt_190_GenID_0	7.5	30.00	30	0	456	485	343	372
ID_81_F1_4_F2_7_G_2_SplitPt_177_GenID_0	f7_0	8.6	17.02	188	0	232	419	232	419
ID_11_F1_11_F2_19_G_0_SplitPt_51_GenID_0	f19_16	0.098	19.42	139	3	184	319	186	319
ID_11_F1_11_F2_19_G_0_SplitPt_51_GenID_0	f19_7	0.13	20.00	270	11	55	316	55	304
ID_11_F1_11_F2_19_G_0_SplitPt_51_GenID_0	f12_1	0.14	32.00	50	2	451	496	96	145
ID_11_F1_11_F2_19_G_0_SplitPt_51_GenID_0	f19_3	0.14	25.24	103	3	55	154	55	154
ID_11_F1_11_F2_19_G_0_SplitPt_51_GenID_0	f19_14	0.16	17.11	298	7	55	341	55	341
ID_11_F1_11_F2_19_G_0_SplitPt_51_GenID_0	f19_23	0.30	27.78	54	0	55	108	55	108
ID_11_F1_11_F2_19_G_0_SplitPt_51_GenID_0	f11_1	1.2	29.55	44	1	16	59	16	57
ID_11_F1_11_F2_19_G_0_SplitPt_51_GenID_0	f0_29	1.6	22.58	31	0	91	121	269	299
ID_11_F1_11_F2_19_G_0_SplitPt_51_GenID_0	f11_10	2.3	32.00	25	0	12	36	12	36
ID_11_F1_11_F2_19_G_0_SplitPt_51_GenID_0	f19_5	2.7	28.57	42	0	55	96	55	96
ID_11_F1_11_F2_19_G_0_SplitPt_51_GenID_0	f19_17	2.8	20.13	154	5	71	214	71	216
ID_11_F1_11_F2_19_G_0_SplitPt_51_GenID_0	f19_20	3.0	23.33	90	4	71	154	71	154
ID_11_F1_11_F2_19_G_0_SplitPt_51_GenID_0	f9_7	5.1	23.75	80	1	349	425	220	299
ID_11_F1_11_F2_19_G_0_SplitPt_51_GenID_0	f11_12	5.3	21.52	79	1	3	81	3	79
ID_11_F1_11_F2_19_G_0_SplitPt_51_GenID_0	f18_21	6.7	25.81	62	2	141	193	117	178
ID_11_F1_11_F2_19_G_0_SplitPt_51_GenID_0	f19_30	7.6	33.33	30	0	278	307	278	307
ID_11_F1_11_F2_19_G_0_SplitPt_51_GenID_0	f3_12	8.2	29.23	65	2	42	105	109	171
ID_106_F1_10_F2_5_G_4_SplitPt_100_GenID_0	f5_13	0.0	100.00	400	0	101	500	101	500
ID_106_F1_10_F2_5_G_4_SplitPt_100_GenID_0	f5_12	9e-155	50.88	399	0	102	500	102	500
ID_106_F1_10_F2_5_G_4_SplitPt_100_GenID_0	f5_15	2e-72	32.49	397	0	103	499	103	499
ID_106_F1_10_F2_5_G_4_SplitPt_100_GenID_0	f5_14	1e-67	32.58	399	2	103	500	103	500
ID_106_F1_10_F2_5_G_4_SplitPt_100_GenID_0	f10_28	1e-63	98.06	103	0	1	103	1	103
ID_106_F1_10_F2_5_G_4_SplitPt_100_GenID_0	f10_29	1e-29	46.73	107	0	1	107	1	107
ID_106_F1_10_F2_5_G_4_SplitPt_100_GenID_0	f5_9	6e-24	19.55	399	2	103	500	103	500
ID_106_F1_10_F2_5_G_4_SplitPt_100_GenID_0	f5_10	1e-22	21.46	396	2	102	496	102	496
