qseqid	sseqid	evalue	pident	length	gaps	sstart	send	qstart	qend
ID_48_F1_9_F2_5_G_3_SplitPt_183_GenID_0	f9_25	7e-20	26.78	183	0	1	183	1	183
ID_48_F1_9_F2_5_G_3_SplitPt_183_GenID_0	f9_24	6e-17	25.97	181	0	1	181	1	181
ID_48_F1_9_F2_5_G_3_SplitPt_183_GenID_0	f5_21	3e-12	20.86	278	3	224	496	224	499
ID_48_F1_9_F2_5_G_3_SplitPt_183_GenID_0	f5_20	3e-10	18.55	275	1	212	486	219	486
ID_48_F1_9_F2_5_G_3_SplitPt_183_GenID_0	f9_28	4.7	23.40	94	0	20	113	20	113
ID_48_F1_9_F2_5_G_3_SplitPt_183_GenID_0	f9_11	6.2	33.33	42	1	19	57	19	60
ID_48_F1_9_F2_5_G_3_SplitPt_183_GenID_0	f9_26	6.8	28.57	56	1	124	176	124	179
ID_48_F1_9_F2_5_G_3_SplitPt_183_GenID_0	f19_21	8.5	27.91	43	0	157	199	179	221
ID_41_F1_15_F2_10_G_3_SplitPt_94_GenID_0	ID_41_F1_15_F2_10_G_3_SplitPt_94_GenID_0	0.0	100.00	500	0	1	500	1	500
ID_41_F1_15_F2_10_G_3_SplitPt_94_GenID_0	f10_7	4e-121	45.18	394	0	106	499	106	499
ID_41_F1_15_F2_10_G_3_SplitPt_94_GenID_0	f10_6	3e-80	33.91	404	0	96	499	96	499
ID_41_F1_15_F2_10_G_3_SplitPt_94_GenID_0	ID_14_F1_11_F2_10_G_4_SplitPt_246_GenID_0	3e-50	35.04	254	0	246	499	246	499
ID_41_F1_15_F2_10_G_3_SplitPt_94_GenID_0	f10_4	4e-22	19.53	384	0	116	499	116	499
ID_41_F1_15_F2_10_G_3_SplitPt_94_GenID_0	ID_50_F1_13_F2_10_G_4_SplitPt_103_GenID_0	5e-22	19.53	384	0	116	499	116	499
ID_41_F1_15_F2_10_G_3_SplitPt_94_GenID_0	f10_5	5e-19	22.28	413	4	95	498	95	498
ID_41_F1_15_F2_10_G_3_SplitPt_94_GenID_0	f15_6	2e-17	37.36	91	0	1	91	1	91
ID_41_F1_15_F2_10_G_3_SplitPt_94_GenID_0	f15_13	5e-10	34.19	117	1	2	118	2	116
ID_41_F1_15_F2_10_G_3_SplitPt_94_GenID_0	f15_7	7e-09	30.26	76	0	1	76	1	76
ID_41_F1_15_F2_10_G_3_SplitPt_94_GenID_0	f15_5	4e-04	26.98	63	0	12	74	12	74
ID_41_F1_15_F2_10_G_3_SplitPt_94_GenID_0	f15_12	0.004	28.17	71	0	2	72	2	72
ID_41_F1_15_F2_10_G_3_SplitPt_94_GenID_0	f10_29	0.58	30.23	43	0	284	326	284	326
ID_41_F1_15_F2_10_G_3_SplitPt_94_GenID_0	f10_3	2.5	14.25	414	3	69	481	80	481
ID_41_F1_15_F2_10_G_3_SplitPt_94_GenID_0	f18_9	3.4	29.09	55	2	54	108	59	102
ID_41_F1_15_F2_10_G_3_SplitPt_94_GenID_0	f1_5	3.7	29.73	37	0	421	457	173	209
ID_41_F1_15_F2_10_G_3_SplitPt_94_GenID_0	f7_6	5.6	22.81	57	1	52	105	78	134
ID_41_F1_15_F2_10_G_3_SplitPt_94_GenID_0	f15_4	6.1	19.77	86	1	5	87	5	90
ID_41_F1_15_F2_10_G_3_SplitPt_94_GenID_0	f13_27	7.2	29.41	34	1	221	251	43	76
ID_41_F1_15_F2_10_G_3_SplitPt_94_GenID_0	f19_5	8.1	32.61	46	1	394	434	399	444
ID_19_F1_11_F2_6_G_0_SplitPt_184_GenID_0	ID_19_F1_11_F2_6_G_0_SplitPt_184_GenID_0	0.0	100.00	500	0	1	500	1	500
ID_19_F1_11_F2_6_G_0_SplitPt_184_GenID_0	f13_30	1.3	27.27	55	1	2	56	221	272
ID_19_F1_11_F2_6_G_0_SplitPt_184_GenID_0	f6_22	2.2	20.91	110	2	391	497	391	497
ID_19_F1_11_F2_6_G_0_SplitPt_184_GenID_0	f6_0	2.6	30.95	42	0	4	45	287	328
ID_19_F1_11_F2_6_G_0_SplitPt_184_GenID_0	f6_18	3.9	30.23	43	1	416	458	416	446
ID_19_F1_11_F2_6_G_0_SplitPt_184_GenID_0	f17_9	4.9	36.59	41	1	102	137	280	320
ID_19_F1_11_F2_6_G_0_SplitPt_184_GenID_0	f16_14	7.9	31.25	32	0	316	347	131	162
ID_19_F1_11_F2_6_G_0_SplitPt_184_GenID_0	f6_16	9.2	30.95	42	2	412	450	412	453
ID_17_F1_11_F2_9_G_0_SplitPt_195_GenID_0	ID_17_F1_11_F2_9_G_0_SplitPt_195_GenID_0	0.0	100.00	500	0	1	500	1	500
ID_17_F1_11_F2_9_G_0_SplitPt_195_GenID_0	f9_7	7e-08	23.27	202	5	265	458	265	461
ID_17_F1_11_F2_9_G_0_SplitPt_195_GenID_0	f9_4	2e-07	22.91	275	9	229	487	226	490
ID_17_F1_11_F2_9_G_0_SplitPt_195_GenID_0	f9_5	6e-06	20.17	233	6	261	487	263	490
ID_17_F1_11_F2_9_G_0_SplitPt_195_GenID_0	f9_1	0.006	27.71	83	2	336	415	333	405
ID_17_F1_11_F2_9_G_0_SplitPt_195_GenID_0	f9_6	0.007	22.00	150	3	258	403	262	403
ID_17_F1_11_F2_9_G_0_SplitPt_195_GenID_0	f9_2	0.008	23.93	163	3	305	460	305	465
ID_17_F1_11_F2_9_G_0_SplitPt_195_GenID_0	f7_5	0.43	31.03	58	3	75	129	111	160
ID_17_F1_11_F2_9_G_0_SplitPt_195_GenID_0	f1_19	0.56	28.32	113	6	264	372	261	361
ID_17_F1_11_F2_9_G_0_SplitPt_195_GenID_0	ID_61_F1_6_F2_9_G_1_SplitPt_137_GenID_0	1.5	30.23	43	1	308	350	310	350
ID_17_F1_11_F2_9_G_0_SplitPt_195_GenID_0	f7_28	2.3	48.00	25	0	226	250	148	172
ID_17_F1_11_F2_9_G_0_SplitPt_195_GenID_0	f5_15	4.8	19.39	98	3	366	447	225	322
ID_17_F1_11_F2_9_G_0_SplitPt_195_GenID_0	f6_2	4.9	35.19	54	3	176	226	344	387
ID_17_F1_11_F2_9_G_0_SplitPt_195_GenID_0	f14_8	6.8	32.14	28	0	272	299	228	255
ID_17_F1_11_F2_9_G_0_SplitPt_195_GenID_0	f16_1	7.8	47.37	19	0	151	169	414	432
ID_17_F1_11_F2_9_G_0_SplitPt_195_GenID_0	f5_21	9.7	30.56	72	3	280	340	365	435
ID_63_F1_7_F2_9_G_4_SplitPt_132_GenID_0	ID_63_F1_7_F2_9_G_4_SplitPt_132_GenID_0	0.0	100.00	500	0	1	500	1	500
ID_63_F1_7_F2_9_G_4_SplitPt_132_GenID_0	f9_29	0.0	99.73	370	0	131	500	131	500
ID_63_F1_7_F2_9_G_4_SplitPt_132_GenID_0	f9_28	4e-109	46.32	367	0	132	498	132	498
ID_63_F1_7_F2_9_G_4_SplitPt_132_GenID_0	ID_2_F1_9_F2_9_G_4_SplitPt_228_GenID_0	5e-102	44.29	368	0	131	498	131	498
ID_63_F1_7_F2_9_G_4_SplitPt_132_GenID_0	f7_7	2e-87	100.00	132	0	1	132	1	132
ID_63_F1_7_F2_9_G_4_SplitPt_132_GenID_0	f9_31	7e-48	25.75	369	0	131	499	131	499
ID_63_F1_7_F2_9_G_4_SplitPt_132_GenID_0	f9_30	3e-44	24.93	365	0	134	498	134	498
ID_63_F1_7_F2_9_G_4_SplitPt_132_GenID_0	f7_6	6e-34	44.62	130	0	3	132	3	132
ID_63_F1_7_F2_9_G_4_SplitPt_132_GenID_0	f9_24	1e-13	18.10	326	5	132	449	132	449
ID_63_F1_7_F2_9_G_4_SplitPt_132_GenID_0	f9_26	3e-13	20.00	430	12	45	435	22	432
ID_63_F1_7_F2_9_G_4_SplitPt_132_GenID_0	f7_5	8e-12	26.06	142	1	1	138	1	142
ID_63_F1_7_F2_9_G_4_SplitPt_132_GenID_0	ID_54_F1_15_F2_9_G_4_SplitPt_156_GenID_0	9e-12	18.75	304	1	199	499	196	499
ID_63_F1_7_F2_9_G_4_SplitPt_132_GenID_0	f9_27	1e-11	18.71	278	0	222	499	222	499
ID_63_F1_7_F2_9_G_4_SplitPt_132_GenID_0	f7_4	4e-08	22.54	142	1	5	142	5	146
ID_63_F1_7_F2_9_G_4_SplitPt_132_GenID_0	f9_25	2e-04	13.82	275	2	223	492	223	492
ID_63_F1_7_F2_9_G_4_SplitPt_132_GenID_0	f9_18	0.010	15.24	269	0	231	499	231	499
ID_63_F1_7_F2_9_G_4_SplitPt_132_GenID_0	f9_22	0.019	20.69	145	2	231	372	231	372
ID_63_F1_7_F2_9_G_4_SplitPt_132_GenID_0	f13_7	0.032	22.79	136	4	281	411	354	476
ID_63_F1_7_F2_9_G_4_SplitPt_132_GenID_0	f7_16	0.058	24.72	89	2	22	105	22	105
ID_63_F1_7_F2_9_G_4_SplitPt_132_GenID_0	f11_10	0.29	26.39	72	1	37	107	152	223
ID_63_F1_7_F2_9_G_4_SplitPt_132_GenID_0	f9_9	0.95	21.88	64	0	306	369	306	369
ID_63_F1_7_F2_9_G_4_SplitPt_132_GenID_0	f9_3	1.1	19.20	125	2	322	445	322	445
ID_63_F1_7_F2_9_G_4_SplitPt_132_GenID_0	f9_4	1.8	18.18	253	7	252	499	250	499
ID_63_F1_7_F2_9_G_4_SplitPt_132_GenID_0	f7_1	2.0	30.23	43	0	17	59	17	59
ID_63_F1_7_F2_9_G_4_SplitPt_132_GenID_0	ID_23_F1_5_F2_9_G_3_SplitPt_71_GenID_0	2.2	20.25	79	1	313	388	313	391
ID_63_F1_7_F2_9_G_4_SplitPt_132_GenID_0	f9_21	2.5	20.00	140	3	255	388	255	388
ID_63_F1_7_F2_9_G_4_SplitPt_132_GenID_0	f12_28	3.5	27.78	54	2	36	87	370	423
ID_63_F1_7_F2_9_G_4_SplitPt_132_GenID_0	f9_11	7.0	20.88	91	0	408	498	408	498
ID_63_F1_7_F2_9_G_4_SplitPt_132_GenID_0	f16_26	8.7	28.95	38	0	96	133	120	157
ID_52_F1_3_F2_17_G_0_SplitPt_184_GenID_0	ID_52_F1_3_F2_17_G_0_SplitPt_184_GenID_0	0.0	100.00	500	0	1	500	1	500
ID_52_F1_3_F2_17_G_0_SplitPt_184_GenID_0	f3_2	0.046	21.94	196	9	132	316	132	303
ID_52_F1_3_F2_17_G_0_SplitPt_184_GenID_0	f3_2	4.1	37.04	27	1	433	457	370	396
ID_52_F1_3_F2_17_G_0_SplitPt_184_GenID_0	f17_18	0.14	19.37	253	7	168	396	147	394
ID_52_F1_3_F2_17_G_0_SplitPt_184_GenID_0	f11_21	0.40	23.58	106	3	121	213	12	113
ID_52_F1_3_F2_17_G_0_SplitPt_184_GenID_0	f3_1	0.88	29.82	57	0	126	182	126	182
ID_52_F1_3_F2_17_G_0_SplitPt_184_GenID_0	f10_0	2.3	28.57	140	10	210	342	221	346
ID_52_F1_3_F2_17_G_0_SplitPt_184_GenID_0	f17_19	3.6	16.36	110	0	288	397	288	397
ID_52_F1_3_F2_17_G_0_SplitPt_184_GenID_0	f17_17	6.8	24.62	65	0	309	373	309	373
ID_29_F1_3_F2_8_G_1_SplitPt_243_GenID_0	ID_29_F1_3_F2_8_G_1_SplitPt_243_GenID_0	0.0	100.00	500	0	1	500	1	500
ID_29_F1_3_F2_8_G_1_SplitPt_243_GenID_0	f8_13	1e-12	18.75	240	0	252	491	252	491
ID_29_F1_3_F2_8_G_1_SplitPt_243_GenID_0	f8_12	2e-04	16.30	135	0	252	386	252	386
ID_29_F1_3_F2_8_G_1_SplitPt_243_GenID_0	f8_10	6e-04	20.00	85	0	252	336	252	336
ID_29_F1_3_F2_8_G_1_SplitPt_243_GenID_0	f3_11	0.005	19.08	131	0	59	189	59	189
ID_29_F1_3_F2_8_G_1_SplitPt_243_GenID_0	f8_14	0.009	18.63	102	0	390	491	390	491
ID_29_F1_3_F2_8_G_1_SplitPt_243_GenID_0	f8_3	0.85	17.65	102	0	251	352	251	352
ID_29_F1_3_F2_8_G_1_SplitPt_243_GenID_0	f8_1	1.2	17.69	147	3	252	388	252	393
ID_29_F1_3_F2_8_G_1_SplitPt_243_GenID_0	f3_23	1.7	19.40	67	1	57	121	55	121
ID_29_F1_3_F2_8_G_1_SplitPt_243_GenID_0	ID_25_F1_3_F2_1_G_4_SplitPt_144_GenID_0	3.1	19.40	67	1	57	121	55	121
ID_29_F1_3_F2_8_G_1_SplitPt_243_GenID_0	f3_14	3.9	21.09	128	4	67	190	67	190
ID_29_F1_3_F2_8_G_1_SplitPt_243_GenID_0	f8_8	5.7	23.58	106	3	251	356	251	334
ID_29_F1_3_F2_8_G_1_SplitPt_243_GenID_0	f8_15	8.7	20.31	64	0	428	491	428	491
ID_18_F1_9_F2_4_G_2_SplitPt_112_GenID_0	ID_18_F1_9_F2_4_G_2_SplitPt_112_GenID_0	0.0	100.00	500	0	1	500	1	500
ID_18_F1_9_F2_4_G_2_SplitPt_112_GenID_0	f4_16	8e-24	17.59	381	0	114	494	114	494
ID_18_F1_9_F2_4_G_2_SplitPt_112_GenID_0	f4_18	4e-20	18.32	382	0	117	498	117	498
ID_18_F1_9_F2_4_G_2_SplitPt_112_GenID_0	f4_19	5e-20	19.79	384	4	116	494	116	494
ID_18_F1_9_F2_4_G_2_SplitPt_112_GenID_0	f4_17	2e-15	19.23	234	0	107	340	107	340
ID_18_F1_9_F2_4_G_2_SplitPt_112_GenID_0	f4_1	1e-09	22.11	190	2	110	294	110	294
ID_18_F1_9_F2_4_G_2_SplitPt_112_GenID_0	f9_30	7e-09	28.71	101	0	7	107	7	107
ID_18_F1_9_F2_4_G_2_SplitPt_112_GenID_0	f4_20	2e-07	16.08	398	7	110	498	110	498
ID_18_F1_9_F2_4_G_2_SplitPt_112_GenID_0	f4_20	5.1	25.86	58	2	368	425	51	103
ID_18_F1_9_F2_4_G_2_SplitPt_112_GenID_0	f9_28	8e-06	29.07	86	0	20	105	20	105
ID_18_F1_9_F2_4_G_2_SplitPt_112_GenID_0	f9_31	3e-05	23.26	86	0	23	108	23	108
ID_18_F1_9_F2_4_G_2_SplitPt_112_GenID_0	f4_22	2e-04	18.32	393	6	111	497	111	497
ID_18_F1_9_F2_4_G_2_SplitPt_112_GenID_0	f4_0	5e-04	25.68	74	0	153	226	153	226
ID_18_F1_9_F2_4_G_2_SplitPt_112_GenID_0	f4_21	6e-04	13.01	392	2	110	498	110	498
ID_18_F1_9_F2_4_G_2_SplitPt_112_GenID_0	ID_2_F1_9_F2_9_G_4_SplitPt_228_GenID_0	0.016	21.35	89	0	19	107	19	107
ID_18_F1_9_F2_4_G_2_SplitPt_112_GenID_0	f9_29	0.030	21.35	89	0	19	107	19	107
ID_18_F1_9_F2_4_G_2_SplitPt_112_GenID_0	f0_13	0.47	28.57	77	2	276	352	276	344
ID_18_F1_9_F2_4_G_2_SplitPt_112_GenID_0	f9_14	1.7	41.67	24	0	23	46	23	46
ID_18_F1_9_F2_4_G_2_SplitPt_112_GenID_0	f6_3	2.5	40.74	27	0	379	405	415	441
ID_18_F1_9_F2_4_G_2_SplitPt_112_GenID_0	f7_3	5.7	34.00	50	2	140	186	415	461
ID_18_F1_9_F2_4_G_2_SplitPt_112_GenID_0	f4_23	6.5	16.79	274	4	185	445	185	445
ID_18_F1_9_F2_4_G_2_SplitPt_112_GenID_0	f9_27	8.5	23.68	38	0	7	44	7	44
ID_18_F1_9_F2_4_G_2_SplitPt_112_GenID_0	f6_26	8.8	24.44	45	2	51	94	232	275
ID_31_F1_7_F2_18_G_2_SplitPt_191_GenID_0	ID_31_F1_7_F2_18_G_2_SplitPt_191_GenID_0	0.0	100.00	500	0	1	500	1	500
ID_31_F1_7_F2_18_G_2_SplitPt_191_GenID_0	f18_28	1e-17	20.06	309	0	192	500	192	500
ID_31_F1_7_F2_18_G_2_SplitPt_191_GenID_0	f18_29	2e-15	20.24	252	0	249	500	249	500
