qseqid	sseqid	evalue	pident	length	gaps	sstart	send	qstart	qend
ID_12_F1_3_F2_15_G_4_SplitPt_204_GenID_0	ID_57_F1_17_F2_11_G_1_SplitPt_223_GenID_0	5.0	40.74	27	0	159	185	370	396
ID_12_F1_3_F2_15_G_4_SplitPt_204_GenID_0	f6_14	9.4	35.14	37	0	11	47	334	370
ID_12_F1_3_F2_15_G_4_SplitPt_204_GenID_0	f13_13	9.6	21.88	96	2	297	389	132	225
ID_11_F1_11_F2_18_G_1_SplitPt_188_GenID_0	ID_11_F1_11_F2_18_G_1_SplitPt_188_GenID_0	0.0	100.00	500	0	1	500	1	500
ID_11_F1_11_F2_18_G_1_SplitPt_188_GenID_0	f18_24	0.007	18.58	253	6	264	500	264	500
ID_11_F1_11_F2_18_G_1_SplitPt_188_GenID_0	f18_25	0.20	22.31	121	0	264	384	264	384
ID_11_F1_11_F2_18_G_1_SplitPt_188_GenID_0	ID_60_F1_0_F2_4_G_3_SplitPt_198_GenID_0	3.8	43.48	23	0	295	317	475	497
ID_11_F1_11_F2_18_G_1_SplitPt_188_GenID_0	f11_8	5.9	25.29	87	3	366	448	86	169
ID_11_F1_11_F2_18_G_1_SplitPt_188_GenID_0	f11_25	7.4	50.00	16	0	415	430	449	464
ID_11_F1_11_F2_18_G_1_SplitPt_188_GenID_0	f0_18	7.7	40.74	27	0	371	397	134	160
ID_0_F1_11_F2_17_G_0_SplitPt_66_GenID_0	ID_0_F1_11_F2_17_G_0_SplitPt_66_GenID_0	0.0	100.00	500	0	1	500	1	500
ID_0_F1_11_F2_17_G_0_SplitPt_66_GenID_0	f17_8	0.40	32.20	59	2	56	114	352	400
ID_0_F1_11_F2_17_G_0_SplitPt_66_GenID_0	f15_24	9.1	36.00	25	0	387	411	198	222
ID_0_F1_11_F2_17_G_0_SplitPt_66_GenID_0	f4_13	9.4	25.00	64	1	53	115	301	364
ID_23_F1_4_F2_10_G_1_SplitPt_210_GenID_0	ID_23_F1_4_F2_10_G_1_SplitPt_210_GenID_0	0.0	100.00	500	0	1	500	1	500
ID_23_F1_4_F2_10_G_1_SplitPt_210_GenID_0	f10_28	0.16	23.64	110	3	306	397	289	397
ID_23_F1_4_F2_10_G_1_SplitPt_210_GenID_0	f6_10	0.75	28.26	46	0	316	361	316	361
ID_23_F1_4_F2_10_G_1_SplitPt_210_GenID_0	ID_4_F1_1_F2_19_G_1_SplitPt_142_GenID_0	2.6	25.71	70	0	374	443	238	307
ID_23_F1_4_F2_10_G_1_SplitPt_210_GenID_0	f4_9	3.0	15.57	122	0	47	168	47	168
ID_23_F1_4_F2_10_G_1_SplitPt_210_GenID_0	f14_7	4.7	25.00	40	0	116	155	17	56
ID_23_F1_4_F2_10_G_1_SplitPt_210_GenID_0	f4_26	5.4	26.09	46	0	42	87	42	87
ID_23_F1_4_F2_10_G_1_SplitPt_210_GenID_0	f12_8	6.2	29.27	41	2	252	289	437	476
ID_23_F1_4_F2_10_G_1_SplitPt_210_GenID_0	ID_7_F1_13_F2_5_G_1_SplitPt_163_GenID_0	8.0	25.64	39	0	29	67	153	191
ID_23_F1_4_F2_10_G_1_SplitPt_210_GenID_0	f8_16	8.7	18.27	104	1	82	185	29	128
ID_23_F1_4_F2_10_G_1_SplitPt_210_GenID_0	f14_12	9.0	50.00	16	0	401	416	161	176
ID_50_F1_0_F2_0_G_4_SplitPt_166_GenID_0	ID_50_F1_0_F2_0_G_4_SplitPt_166_GenID_0	0.0	100.00	500	0	1	500	1	500
ID_50_F1_0_F2_0_G_4_SplitPt_166_GenID_0	f0_19	0.0	100.00	334	0	167	500	167	500
ID_50_F1_0_F2_0_G_4_SplitPt_166_GenID_0	f0_2	8e-116	99.40	167	0	1	167	1	167
ID_50_F1_0_F2_0_G_4_SplitPt_166_GenID_0	f0_18	2e-69	36.47	329	0	172	500	172	500
ID_50_F1_0_F2_0_G_4_SplitPt_166_GenID_0	f0_3	1e-43	43.21	162	0	2	163	2	163
ID_50_F1_0_F2_0_G_4_SplitPt_166_GenID_0	f0_22	6e-27	24.10	415	5	99	500	99	500
ID_50_F1_0_F2_0_G_4_SplitPt_166_GenID_0	f0_23	5e-22	23.55	327	0	174	500	174	500
ID_50_F1_0_F2_0_G_4_SplitPt_166_GenID_0	f0_1	6e-16	22.49	169	0	1	169	1	169
ID_50_F1_0_F2_0_G_4_SplitPt_166_GenID_0	f0_16	3e-11	21.46	233	0	250	482	250	482
ID_50_F1_0_F2_0_G_4_SplitPt_166_GenID_0	f0_17	1e-07	19.41	273	0	228	500	228	500
ID_50_F1_0_F2_0_G_4_SplitPt_166_GenID_0	f0_6	2e-06	19.40	232	3	8	231	8	231
ID_50_F1_0_F2_0_G_4_SplitPt_166_GenID_0	f0_7	6e-06	19.79	192	2	8	193	8	193
ID_50_F1_0_F2_0_G_4_SplitPt_166_GenID_0	f0_0	8e-06	16.98	159	0	9	167	9	167
ID_50_F1_0_F2_0_G_4_SplitPt_166_GenID_0	f0_21	0.072	23.68	76	0	81	156	81	156
ID_50_F1_0_F2_0_G_4_SplitPt_166_GenID_0	f0_12	0.090	23.16	95	1	8	97	8	102
ID_50_F1_0_F2_0_G_4_SplitPt_166_GenID_0	f0_5	0.40	21.30	108	3	9	114	9	114
ID_50_F1_0_F2_0_G_4_SplitPt_166_GenID_0	f6_2	0.47	28.57	56	1	41	96	31	83
ID_50_F1_0_F2_0_G_4_SplitPt_166_GenID_0	f4_21	1.4	40.00	30	0	241	270	448	477
ID_50_F1_0_F2_0_G_4_SplitPt_166_GenID_0	f8_0	2.0	37.21	43	2	447	489	20	59
ID_50_F1_0_F2_0_G_4_SplitPt_166_GenID_0	f0_13	2.0	21.43	70	1	8	74	8	77
ID_50_F1_0_F2_0_G_4_SplitPt_166_GenID_0	f0_10	4.3	30.43	46	0	27	72	27	72
ID_50_F1_0_F2_0_G_4_SplitPt_166_GenID_0	f2_10	6.4	38.46	26	0	253	278	356	381
ID_44_F1_1_F2_13_G_2_SplitPt_167_GenID_0	ID_44_F1_1_F2_13_G_2_SplitPt_167_GenID_0	0.0	100.00	500	0	1	500	1	500
ID_44_F1_1_F2_13_G_2_SplitPt_167_GenID_0	f13_27	1e-18	20.00	305	1	168	466	168	472
ID_44_F1_1_F2_13_G_2_SplitPt_167_GenID_0	f13_24	5e-06	17.52	314	1	143	456	145	456
ID_44_F1_1_F2_13_G_2_SplitPt_167_GenID_0	f13_26	5e-06	17.07	246	0	178	423	178	423
ID_44_F1_1_F2_13_G_2_SplitPt_167_GenID_0	f13_25	1e-05	18.15	292	2	167	456	167	456
ID_44_F1_1_F2_13_G_2_SplitPt_167_GenID_0	f1_30	0.001	33.87	62	1	3	64	7	64
ID_44_F1_1_F2_13_G_2_SplitPt_167_GenID_0	f13_16	0.28	19.84	126	0	365	490	365	490
ID_44_F1_1_F2_13_G_2_SplitPt_167_GenID_0	f16_1	3.2	39.29	28	0	31	58	81	108
ID_44_F1_1_F2_13_G_2_SplitPt_167_GenID_0	f12_18	4.0	32.14	28	0	166	193	113	140
ID_44_F1_1_F2_13_G_2_SplitPt_167_GenID_0	ID_31_F1_0_F2_3_G_1_SplitPt_84_GenID_0	4.1	28.69	122	6	88	190	3	122
ID_44_F1_1_F2_13_G_2_SplitPt_167_GenID_0	f1_8	5.0	40.00	35	1	34	68	63	96
ID_44_F1_1_F2_13_G_2_SplitPt_167_GenID_0	f3_15	6.5	30.91	55	2	390	443	313	362
ID_44_F1_1_F2_13_G_2_SplitPt_167_GenID_0	f16_27	6.9	50.00	18	0	362	379	463	480
ID_44_F1_1_F2_13_G_2_SplitPt_167_GenID_0	f15_15	7.5	23.53	119	5	230	346	8	115
ID_48_F1_5_F2_7_G_0_SplitPt_84_GenID_0	ID_48_F1_5_F2_7_G_0_SplitPt_84_GenID_0	0.0	100.00	500	0	1	500	1	500
ID_48_F1_5_F2_7_G_0_SplitPt_84_GenID_0	f4_19	0.66	30.91	55	2	76	127	411	463
ID_48_F1_5_F2_7_G_0_SplitPt_84_GenID_0	f3_0	0.97	28.42	95	4	104	189	307	396
ID_48_F1_5_F2_7_G_0_SplitPt_84_GenID_0	f6_20	3.6	31.82	44	1	72	115	276	316
ID_48_F1_5_F2_7_G_0_SplitPt_84_GenID_0	f16_20	6.3	37.14	35	1	221	255	385	417
ID_48_F1_5_F2_7_G_0_SplitPt_84_GenID_0	f15_12	6.4	28.57	35	0	358	392	115	149
ID_48_F1_5_F2_7_G_0_SplitPt_84_GenID_0	f1_14	7.2	32.00	25	0	271	295	96	120
ID_41_F1_16_F2_7_G_2_SplitPt_237_GenID_0	ID_41_F1_16_F2_7_G_2_SplitPt_237_GenID_0	0.0	100.00	500	0	1	500	1	500
ID_41_F1_16_F2_7_G_2_SplitPt_237_GenID_0	f16_6	1e-06	19.30	228	2	6	232	6	232
ID_41_F1_16_F2_7_G_2_SplitPt_237_GenID_0	f16_4	2e-05	19.40	232	0	1	232	1	232
ID_41_F1_16_F2_7_G_2_SplitPt_237_GenID_0	f16_7	2e-04	18.18	231	2	6	234	6	234
ID_41_F1_16_F2_7_G_2_SplitPt_237_GenID_0	f7_28	0.004	19.17	266	2	238	500	238	500
ID_41_F1_16_F2_7_G_2_SplitPt_237_GenID_0	f16_5	0.004	19.07	236	2	1	232	1	232
ID_41_F1_16_F2_7_G_2_SplitPt_237_GenID_0	f7_29	0.008	18.61	231	0	240	470	240	470
ID_41_F1_16_F2_7_G_2_SplitPt_237_GenID_0	f7_31	0.40	16.30	227	0	239	465	239	465
ID_41_F1_16_F2_7_G_2_SplitPt_237_GenID_0	f3_20	0.60	40.62	32	0	307	338	1	32
ID_41_F1_16_F2_7_G_2_SplitPt_237_GenID_0	f16_0	0.95	22.83	92	2	100	189	100	189
ID_41_F1_16_F2_7_G_2_SplitPt_237_GenID_0	f9_3	1.4	22.37	76	1	322	397	153	226
ID_41_F1_16_F2_7_G_2_SplitPt_237_GenID_0	f16_3	1.5	17.07	123	0	102	224	102	224
ID_41_F1_16_F2_7_G_2_SplitPt_237_GenID_0	f18_7	6.4	32.35	34	0	437	470	425	458
ID_41_F1_16_F2_7_G_2_SplitPt_237_GenID_0	f4_29	6.8	24.19	62	3	63	121	181	239
ID_41_F1_16_F2_7_G_2_SplitPt_237_GenID_0	f2_29	8.0	28.05	82	3	206	281	305	368
ID_41_F1_16_F2_7_G_2_SplitPt_237_GenID_0	f14_4	9.4	39.29	28	0	261	288	453	480
ID_19_F1_14_F2_17_G_3_SplitPt_220_GenID_0	ID_19_F1_14_F2_17_G_3_SplitPt_220_GenID_0	0.0	100.00	500	0	1	500	1	500
ID_19_F1_14_F2_17_G_3_SplitPt_220_GenID_0	f17_10	5e-41	30.22	268	0	233	500	233	500
ID_19_F1_14_F2_17_G_3_SplitPt_220_GenID_0	f17_8	3e-38	27.48	302	2	207	500	201	500
ID_19_F1_14_F2_17_G_3_SplitPt_220_GenID_0	f17_9	5e-32	24.82	274	0	227	500	227	500
ID_19_F1_14_F2_17_G_3_SplitPt_220_GenID_0	f14_19	5e-30	29.86	211	0	1	211	1	211
ID_19_F1_14_F2_17_G_3_SplitPt_220_GenID_0	f14_18	2e-28	28.83	222	0	2	223	2	223
ID_19_F1_14_F2_17_G_3_SplitPt_220_GenID_0	f17_11	3e-23	21.46	261	0	240	500	240	500
ID_19_F1_14_F2_17_G_3_SplitPt_220_GenID_0	f14_17	2e-11	21.40	215	0	2	216	2	216
ID_19_F1_14_F2_17_G_3_SplitPt_220_GenID_0	f19_19	4.8	28.57	56	1	16	70	20	75
ID_19_F1_14_F2_17_G_3_SplitPt_220_GenID_0	f14_23	5.4	31.88	69	2	183	241	63	127
ID_19_F1_14_F2_17_G_3_SplitPt_220_GenID_0	ID_53_F1_0_F2_2_G_2_SplitPt_176_GenID_0	7.2	35.48	31	0	300	330	51	81
ID_19_F1_14_F2_17_G_3_SplitPt_220_GenID_0	f1_22	8.3	30.77	39	0	314	352	99	137
ID_17_F1_19_F2_5_G_0_SplitPt_144_GenID_0	ID_17_F1_19_F2_5_G_0_SplitPt_144_GenID_0	0.0	100.00	500	0	1	500	1	500
ID_17_F1_19_F2_5_G_0_SplitPt_144_GenID_0	f3_25	0.85	47.37	19	0	183	201	424	442
ID_17_F1_19_F2_5_G_0_SplitPt_144_GenID_0	f5_26	1.2	25.77	97	2	70	166	293	379
ID_17_F1_19_F2_5_G_0_SplitPt_144_GenID_0	f15_19	2.0	30.19	53	0	297	349	255	307
ID_17_F1_19_F2_5_G_0_SplitPt_144_GenID_0	f16_26	3.6	35.48	31	1	30	58	24	54
ID_17_F1_19_F2_5_G_0_SplitPt_144_GenID_0	f5_10	4.2	26.67	60	1	236	295	295	351
ID_17_F1_19_F2_5_G_0_SplitPt_144_GenID_0	f10_3	6.9	47.06	17	0	290	306	127	143
ID_17_F1_19_F2_5_G_0_SplitPt_144_GenID_0	f8_19	8.0	32.26	31	1	375	405	58	86
ID_63_F1_13_F2_14_G_4_SplitPt_142_GenID_0	ID_63_F1_13_F2_14_G_4_SplitPt_142_GenID_0	0.0	100.00	500	0	1	500	1	500
ID_63_F1_13_F2_14_G_4_SplitPt_142_GenID_0	f14_2	0.0	96.27	375	0	126	500	126	500
ID_63_F1_13_F2_14_G_4_SplitPt_142_GenID_0	f14_3	1e-96	36.75	381	0	120	500	120	500
ID_63_F1_13_F2_14_G_4_SplitPt_142_GenID_0	f13_29	2e-96	100.00	142	0	1	142	1	142
ID_63_F1_13_F2_14_G_4_SplitPt_142_GenID_0	f14_0	2e-32	25.07	355	6	143	491	143	491
ID_63_F1_13_F2_14_G_4_SplitPt_142_GenID_0	f13_28	2e-30	37.59	141	0	2	142	2	142
ID_63_F1_13_F2_14_G_4_SplitPt_142_GenID_0	f14_1	2e-23	21.04	328	3	163	486	163	486
ID_63_F1_13_F2_14_G_4_SplitPt_142_GenID_0	ID_10_F1_4_F2_13_G_4_SplitPt_58_GenID_0	1e-17	43.18	88	0	55	142	55	142
ID_63_F1_13_F2_14_G_4_SplitPt_142_GenID_0	f14_7	2e-09	17.52	234	0	224	457	224	457
ID_63_F1_13_F2_14_G_4_SplitPt_142_GenID_0	f14_6	6e-06	19.51	164	0	225	388	225	388
ID_63_F1_13_F2_14_G_4_SplitPt_142_GenID_0	f13_31	9e-06	24.42	86	2	63	147	63	147
ID_63_F1_13_F2_14_G_4_SplitPt_142_GenID_0	f14_16	1e-04	19.27	275	2	174	447	175	448
ID_63_F1_13_F2_14_G_4_SplitPt_142_GenID_0	f13_30	9e-04	25.93	81	0	62	142	62	142
ID_63_F1_13_F2_14_G_4_SplitPt_142_GenID_0	f13_25	0.019	22.13	122	0	2	123	2	123
ID_63_F1_13_F2_14_G_4_SplitPt_142_GenID_0	f14_5	0.075	17.86	140	2	349	486	349	486
ID_63_F1_13_F2_14_G_4_SplitPt_142_GenID_0	f14_4	0.11	15.80	348	9	160	490	160	490
ID_63_F1_13_F2_14_G_4_SplitPt_142_GenID_0	f8_15	0.61	35.71	42	1	253	294	267	305
ID_63_F1_13_F2_14_G_4_SplitPt_142_GenID_0	f13_4	1.1	24.44	90	3	163	252	320	402
ID_63_F1_13_F2_14_G_4_SplitPt_142_GenID_0	f17_19	2.0	22.58	93	3	415	499	34	125
ID_63_F1_13_F2_14_G_4_SplitPt_142_GenID_0	f16_11	2.5	35.00	40	1	49	87	143	182
ID_63_F1_13_F2_14_G_4_SplitPt_142_GenID_0	f14_8	2.8	21.69	83	2	361	442	360	440
ID_63_F1_13_F2_14_G_4_SplitPt_142_GenID_0	f8_2	4.6	35.71	28	0	51	78	213	240
ID_63_F1_13_F2_14_G_4_SplitPt_142_GenID_0	f18_3	4.7	24.24	66	2	283	346	188	251
ID_63_F1_13_F2_14_G_4_SplitPt_142_GenID_0	f8_4	7.5	35.71	42	1	370	404	59	100
ID_63_F1_13_F2_14_G_4_SplitPt_142_GenID_0	f3_25	8.3	22.89	83	2	250	332	382	446
ID_63_F1_13_F2_14_G_4_SplitPt_142_GenID_0	f0_19	8.8	23.08	78	0	122	199	38	115
ID_52_F1_16_F2_6_G_1_SplitPt_214_GenID_0	ID_52_F1_16_F2_6_G_1_SplitPt_214_GenID_0	0.0	100.00	500	0	1	500	1	500
ID_52_F1_16_F2_6_G_1_SplitPt_214_GenID_0	f16_0	0.081	18.18	198	4	26	215	29	215
ID_52_F1_16_F2_6_G_1_SplitPt_214_GenID_0	f3_30	0.71	32.31	65	2	395	458	426	487
ID_52_F1_16_F2_6_G_1_SplitPt_214_GenID_0	f16_16	8.5	26.09	46	0	435	480	144	189
ID_29_F1_6_F2_15_G_3_SplitPt_241_GenID_0	ID_29_F1_6_F2_15_G_3_SplitPt_241_GenID_0	0.0	100.00	500	0	1	500	1	500
ID_29_F1_6_F2_15_G_3_SplitPt_241_GenID_0	f15_11	3e-36	30.98	255	0	242	496	242	496
ID_29_F1_6_F2_15_G_3_SplitPt_241_GenID_0	f6_25	3e-34	27.27	242	0	4	245	4	245
ID_29_F1_6_F2_15_G_3_SplitPt_241_GenID_0	f15_10	8e-32	28.23	248	0	242	489	242	489
ID_29_F1_6_F2_15_G_3_SplitPt_241_GenID_0	f6_24	2e-24	25.10	243	0	2	244	2	244
ID_29_F1_6_F2_15_G_3_SplitPt_241_GenID_0	f6_27	7e-11	21.58	241	4	7	244	7	244
ID_29_F1_6_F2_15_G_3_SplitPt_241_GenID_0	f6_26	2e-10	20.75	241	4	5	240	5	243
ID_29_F1_6_F2_15_G_3_SplitPt_241_GenID_0	f7_17	2.6	28.12	64	2	319	382	440	500
ID_29_F1_6_F2_15_G_3_SplitPt_241_GenID_0	f11_0	2.8	22.55	204	6	237	429	212	381
ID_29_F1_6_F2_15_G_3_SplitPt_241_GenID_0	f13_8	2.8	26.79	56	1	346	401	85	136
ID_29_F1_6_F2_15_G_3_SplitPt_241_GenID_0	f7_3	3.1	38.10	42	1	152	189	265	306
ID_29_F1_6_F2_15_G_3_SplitPt_241_GenID_0	f18_27	6.1	28.57	63	0	311	373	238	300
ID_29_F1_6_F2_15_G_3_SplitPt_241_GenID_0	f5_6	6.2	34.62	26	0	451	476	60	85
ID_29_F1_6_F2_15_G_3_SplitPt_241_GenID_0	f16_26	8.2	35.90	39	2	348	382	74	111
ID_18_F1_8_F2_3_G_2_SplitPt_56_GenID_0	ID_18_F1_8_F2_3_G_2_SplitPt_56_GenID_0	0.0	100.00	500	0	1	500	1	500
ID_18_F1_8_F2_3_G_2_SplitPt_56_GenID_0	f3_6	6e-22	18.79	431	0	60	490	60	490
ID_18_F1_8_F2_3_G_2_SplitPt_56_GenID_0	f3_7	2e-17	19.86	433	4	57	483	57	483
ID_18_F1_8_F2_3_G_2_SplitPt_56_GenID_0	f3_5	6e-17	20.05	419	2	58	475	58	475
ID_18_F1_8_F2_3_G_2_SplitPt_56_GenID_0	f3_4	8e-14	17.76	411	0	57	467	57	467
ID_18_F1_8_F2_3_G_2_SplitPt_56_GenID_0	f3_3	3e-05	20.10	413	10	57	454	57	454
ID_18_F1_8_F2_3_G_2_SplitPt_56_GenID_0	f3_0	0.031	25.96	104	2	61	162	61	162
ID_18_F1_8_F2_3_G_2_SplitPt_56_GenID_0	f13_20	0.17	34.09	44	2	374	414	327	370
ID_18_F1_8_F2_3_G_2_SplitPt_56_GenID_0	f3_1	0.45	21.28	94	0	58	151	58	151
ID_18_F1_8_F2_3_G_2_SplitPt_56_GenID_0	f5_23	1.3	30.43	46	1	90	135	190	231
ID_18_F1_8_F2_3_G_2_SplitPt_56_GenID_0	f8_30	2.3	31.82	44	1	423	464	354	397
ID_18_F1_8_F2_3_G_2_SplitPt_56_GenID_0	f3_25	2.9	21.18	85	0	382	466	382	466
ID_18_F1_8_F2_3_G_2_SplitPt_56_GenID_0	f4_9	3.4	23.64	55	1	338	379	256	310
ID_18_F1_8_F2_3_G_2_SplitPt_56_GenID_0	f1_12	4.3	37.50	32	1	464	495	423	453
ID_18_F1_8_F2_3_G_2_SplitPt_56_GenID_0	f2_3	5.5	25.00	44	0	441	484	325	368
ID_18_F1_8_F2_3_G_2_SplitPt_56_GenID_0	f10_3	6.5	25.86	58	1	388	441	236	293
ID_18_F1_8_F2_3_G_2_SplitPt_56_GenID_0	ID_47_F1_15_F2_19_G_0_SplitPt_147_GenID_0	7.1	35.71	42	1	115	156	204	242
ID_31_F1_0_F2_3_G_1_SplitPt_84_GenID_0	ID_31_F1_0_F2_3_G_1_SplitPt_84_GenID_0	0.0	100.00	500	0	1	500	1	500
ID_31_F1_0_F2_3_G_1_SplitPt_84_GenID_0	f3_23	2e-05	24.31	144	3	340	477	340	477
ID_31_F1_0_F2_3_G_1_SplitPt_84_GenID_0	f3_20	4e-05	22.26	292	9	160	443	167	443
ID_31_F1_0_F2_3_G_1_SplitPt_84_GenID_0	f3_17	0.99	25.00	44	1	397	436	393	436
ID_31_F1_0_F2_3_G_1_SplitPt_84_GenID_0	f16_6	2.7	44.44	45	2	106	150	375	417
ID_31_F1_0_F2_3_G_1_SplitPt_84_GenID_0	f15_13	3.8	41.38	29	0	229	257	82	110
ID_31_F1_0_F2_3_G_1_SplitPt_84_GenID_0	ID_44_F1_1_F2_13_G_2_SplitPt_167_GenID_0	4.1	28.69	122	6	3	122	88	190
ID_31_F1_0_F2_3_G_1_SplitPt_84_GenID_0	f3_24	4.3	33.33	39	1	275	311	275	313
ID_31_F1_0_F2_3_G_1_SplitPt_84_GenID_0	ID_59_F1_14_F2_3_G_4_SplitPt_177_GenID_0	5.1	33.33	39	1	275	311	275	313
ID_6_F1_19_F2_12_G_2_SplitPt_201_GenID_0	ID_6_F1_19_F2_12_G_2_SplitPt_201_GenID_0	0.0	100.00	500	0	1	500	1	500
ID_6_F1_19_F2_12_G_2_SplitPt_201_GenID_0	f12_1	7e-10	21.76	239	5	255	484	247	479
ID_6_F1_19_F2_12_G_2_SplitPt_201_GenID_0	f19_7	2e-08	19.78	182	0	18	199	18	199
ID_6_F1_19_F2_12_G_2_SplitPt_201_GenID_0	f12_0	2e-04	17.35	392	8	112	491	109	489
ID_6_F1_19_F2_12_G_2_SplitPt_201_GenID_0	f19_5	4e-04	24.19	124	0	16	139	16	139
ID_6_F1_19_F2_12_G_2_SplitPt_201_GenID_0	f12_2	5e-04	16.23	228	4	250	464	242	469
ID_6_F1_19_F2_12_G_2_SplitPt_201_GenID_0	f12_3	0.002	16.67	222	3	282	498	282	498
ID_6_F1_19_F2_12_G_2_SplitPt_201_GenID_0	f19_4	0.041	22.01	159	2	2	159	2	159
ID_6_F1_19_F2_12_G_2_SplitPt_201_GenID_0	f19_6	0.29	17.39	161	0	2	162	2	162
ID_6_F1_19_F2_12_G_2_SplitPt_201_GenID_0	f9_4	1.2	24.39	123	4	233	353	158	260
ID_6_F1_19_F2_12_G_2_SplitPt_201_GenID_0	f18_19	1.8	30.11	93	3	149	236	209	298
ID_6_F1_19_F2_12_G_2_SplitPt_201_GenID_0	f6_20	6.2	34.62	26	0	89	114	176	201
ID_24_F1_12_F2_16_G_4_SplitPt_227_GenID_0	ID_24_F1_12_F2_16_G_4_SplitPt_227_GenID_0	0.0	100.00	500	0	1	500	1	500
ID_24_F1_12_F2_16_G_4_SplitPt_227_GenID_0	f16_17	0.0	96.52	287	1	214	500	215	500
ID_24_F1_12_F2_16_G_4_SplitPt_227_GenID_0	f12_30	1e-165	100.00	227	0	1	227	1	227
ID_24_F1_12_F2_16_G_4_SplitPt_227_GenID_0	f16_16	3e-66	36.78	329	2	173	500	174	500
ID_24_F1_12_F2_16_G_4_SplitPt_227_GenID_0	f12_31	1e-61	43.30	224	0	1	224	1	224
ID_24_F1_12_F2_16_G_4_SplitPt_227_GenID_0	f16_19	2e-22	23.48	247	0	235	481	235	481
ID_24_F1_12_F2_16_G_4_SplitPt_227_GenID_0	f16_18	2e-15	23.05	256	0	232	487	232	487
ID_24_F1_12_F2_16_G_4_SplitPt_227_GenID_0	f12_29	6e-12	22.84	162	0	65	226	65	226
ID_24_F1_12_F2_16_G_4_SplitPt_227_GenID_0	f12_28	1e-11	24.49	147	0	77	223	77	223
ID_24_F1_12_F2_16_G_4_SplitPt_227_GenID_0	f12_24	3e-06	20.95	148	1	63	206	63	210
ID_24_F1_12_F2_16_G_4_SplitPt_227_GenID_0	f12_25	6e-05	21.94	155	1	52	205	51	205
ID_24_F1_12_F2_16_G_4_SplitPt_227_GenID_0	f2_30	1.7	26.56	64	1	10	73	167	227
ID_24_F1_12_F2_16_G_4_SplitPt_227_GenID_0	f0_23	3.6	26.42	53	1	322	374	262	310
ID_24_F1_12_F2_16_G_4_SplitPt_227_GenID_0	f10_24	9.2	32.14	56	2	367	421	347	394
ID_62_F1_14_F2_9_G_0_SplitPt_232_GenID_0	ID_62_F1_14_F2_9_G_0_SplitPt_232_GenID_0	0.0	100.00	500	0	1	500	1	500
ID_62_F1_14_F2_9_G_0_SplitPt_232_GenID_0	f4_2	2.2	27.14	70	2	185	246	415	483
ID_62_F1_14_F2_9_G_0_SplitPt_232_GenID_0	ID_4_F1_1_F2_19_G_1_SplitPt_142_GenID_0	3.0	30.36	56	1	434	485	1	56
ID_62_F1_14_F2_9_G_0_SplitPt_232_GenID_0	f15_10	3.7	27.59	87	2	421	498	373	458
ID_62_F1_14_F2_9_G_0_SplitPt_232_GenID_0	f7_14	7.0	27.27	66	1	31	94	68	133
ID_62_F1_14_F2_9_G_0_SplitPt_232_GenID_0	f9_10	7.3	36.36	44	0	167	210	109	152
ID_62_F1_14_F2_9_G_0_SplitPt_232_GenID_0	f19_6	7.3	31.58	57	2	196	249	177	228
