qseqid	sseqid	evalue	pident	length	gaps	sstart	send	qstart	qend
ID_11_F1_19_F2_18_G_1_SplitPt_185_GenID_0	ID_11_F1_19_F2_18_G_1_SplitPt_185_GenID_0	0.0	100.00	500	0	1	500	1	500
ID_11_F1_19_F2_18_G_1_SplitPt_185_GenID_0	f18_13	1e-18	20.20	297	0	191	487	191	487
ID_11_F1_19_F2_18_G_1_SplitPt_185_GenID_0	f18_8	6e-18	21.12	303	0	186	488	186	488
ID_11_F1_19_F2_18_G_1_SplitPt_185_GenID_0	f18_9	2e-17	20.46	303	0	186	488	186	488
ID_11_F1_19_F2_18_G_1_SplitPt_185_GenID_0	f18_10	7e-16	19.75	314	0	184	497	184	497
ID_11_F1_19_F2_18_G_1_SplitPt_185_GenID_0	f18_12	3e-13	20.45	308	6	191	487	191	487
ID_11_F1_19_F2_18_G_1_SplitPt_185_GenID_0	f19_16	2e-11	23.14	229	3	17	243	17	238
ID_11_F1_19_F2_18_G_1_SplitPt_185_GenID_0	f18_14	2e-10	18.40	326	8	192	488	192	488
ID_11_F1_19_F2_18_G_1_SplitPt_185_GenID_0	f19_18	5e-10	22.29	166	0	19	184	19	184
ID_11_F1_19_F2_18_G_1_SplitPt_185_GenID_0	f18_11	1e-08	19.81	318	7	184	488	184	488
ID_11_F1_19_F2_18_G_1_SplitPt_185_GenID_0	f18_15	2e-08	16.94	301	2	192	488	192	488
ID_11_F1_19_F2_18_G_1_SplitPt_185_GenID_0	f19_19	5e-08	22.98	161	0	25	185	25	185
ID_11_F1_19_F2_18_G_1_SplitPt_185_GenID_0	f19_21	3e-06	20.61	165	2	23	184	23	184
ID_11_F1_19_F2_18_G_1_SplitPt_185_GenID_0	f19_23	1e-04	20.53	263	3	4	266	4	232
ID_11_F1_19_F2_18_G_1_SplitPt_185_GenID_0	f18_6	1e-04	18.73	267	6	191	450	191	450
ID_11_F1_19_F2_18_G_1_SplitPt_185_GenID_0	f18_5	2e-04	19.87	156	1	191	342	191	346
ID_11_F1_19_F2_18_G_1_SplitPt_185_GenID_0	f19_17	2e-04	18.54	178	0	4	181	4	181
ID_11_F1_19_F2_18_G_1_SplitPt_185_GenID_0	f19_20	7e-04	17.90	162	2	24	184	24	184
ID_11_F1_19_F2_18_G_1_SplitPt_185_GenID_0	f18_4	0.002	17.13	181	2	191	370	191	370
ID_11_F1_19_F2_18_G_1_SplitPt_185_GenID_0	f19_22	0.020	17.49	183	1	3	185	7	185
ID_11_F1_19_F2_18_G_1_SplitPt_185_GenID_0	f19_31	0.052	27.72	101	0	4	104	4	104
ID_11_F1_19_F2_18_G_1_SplitPt_185_GenID_0	f18_0	0.25	16.40	317	4	186	497	186	497
ID_11_F1_19_F2_18_G_1_SplitPt_185_GenID_0	f18_2	0.30	16.41	262	4	192	450	192	450
ID_11_F1_19_F2_18_G_1_SplitPt_185_GenID_0	f15_8	0.68	24.05	79	2	400	474	121	198
ID_11_F1_19_F2_18_G_1_SplitPt_185_GenID_0	f18_7	0.82	17.37	259	7	199	450	199	450
ID_11_F1_19_F2_18_G_1_SplitPt_185_GenID_0	f1_15	1.8	41.67	24	0	163	186	191	214
ID_11_F1_19_F2_18_G_1_SplitPt_185_GenID_0	f4_10	3.9	31.25	32	0	310	341	403	434
ID_11_F1_19_F2_18_G_1_SplitPt_185_GenID_0	f1_18	4.8	50.00	16	1	4	19	172	186
ID_11_F1_19_F2_18_G_1_SplitPt_185_GenID_0	f2_8	6.0	46.15	26	0	467	492	449	474
ID_0_F1_17_F2_11_G_1_SplitPt_215_GenID_0	ID_0_F1_17_F2_11_G_1_SplitPt_215_GenID_0	0.0	100.00	500	0	1	500	1	500
ID_0_F1_17_F2_11_G_1_SplitPt_215_GenID_0	f17_29	4e-10	23.68	190	0	1	190	1	190
ID_0_F1_17_F2_11_G_1_SplitPt_215_GenID_0	f17_30	2e-09	22.01	209	0	16	224	16	224
ID_0_F1_17_F2_11_G_1_SplitPt_215_GenID_0	ID_59_F1_17_F2_14_G_4_SplitPt_180_GenID_0	1e-08	23.12	186	2	16	200	16	199
ID_0_F1_17_F2_11_G_1_SplitPt_215_GenID_0	f17_24	6e-07	20.56	214	3	1	211	1	211
ID_0_F1_17_F2_11_G_1_SplitPt_215_GenID_0	f17_31	1e-06	21.33	211	4	2	204	2	204
ID_0_F1_17_F2_11_G_1_SplitPt_215_GenID_0	f17_28	6e-06	21.13	194	0	1	194	1	194
ID_0_F1_17_F2_11_G_1_SplitPt_215_GenID_0	f17_25	1e-04	22.44	205	4	1	189	1	189
ID_0_F1_17_F2_11_G_1_SplitPt_215_GenID_0	f17_27	5e-04	18.62	188	3	8	193	8	193
ID_0_F1_17_F2_11_G_1_SplitPt_215_GenID_0	f17_26	6e-04	20.10	204	2	8	205	8	205
ID_0_F1_17_F2_11_G_1_SplitPt_215_GenID_0	f11_10	0.016	20.00	210	2	223	429	223	429
ID_0_F1_17_F2_11_G_1_SplitPt_215_GenID_0	f11_6	0.024	17.67	215	4	214	417	214	417
ID_0_F1_17_F2_11_G_1_SplitPt_215_GenID_0	f11_5	0.064	17.26	197	1	218	414	221	414
ID_0_F1_17_F2_11_G_1_SplitPt_215_GenID_0	f17_16	0.098	18.75	192	2	1	190	1	190
ID_0_F1_17_F2_11_G_1_SplitPt_215_GenID_0	ID_33_F1_18_F2_11_G_4_SplitPt_121_GenID_0	0.11	22.41	116	5	233	330	233	346
ID_0_F1_17_F2_11_G_1_SplitPt_215_GenID_0	f11_7	0.23	22.41	116	5	233	330	233	346
ID_0_F1_17_F2_11_G_1_SplitPt_215_GenID_0	f11_9	0.26	16.36	165	0	319	483	319	483
ID_0_F1_17_F2_11_G_1_SplitPt_215_GenID_0	f15_15	0.40	44.19	43	3	91	132	295	333
ID_0_F1_17_F2_11_G_1_SplitPt_215_GenID_0	f17_22	1.2	20.30	202	2	2	203	2	196
ID_0_F1_17_F2_11_G_1_SplitPt_215_GenID_0	f18_28	1.6	19.17	120	3	296	407	105	222
ID_0_F1_17_F2_11_G_1_SplitPt_215_GenID_0	f15_19	3.1	20.83	120	3	32	142	19	125
ID_0_F1_17_F2_11_G_1_SplitPt_215_GenID_0	f11_4	3.3	17.49	183	2	236	413	236	413
ID_0_F1_17_F2_11_G_1_SplitPt_215_GenID_0	f7_1	4.9	25.76	66	3	288	350	78	141
ID_0_F1_17_F2_11_G_1_SplitPt_215_GenID_0	f11_11	5.7	15.95	163	0	313	475	313	475
ID_0_F1_17_F2_11_G_1_SplitPt_215_GenID_0	f17_23	6.1	25.00	112	2	2	107	2	111
ID_0_F1_17_F2_11_G_1_SplitPt_215_GenID_0	f15_18	6.3	50.00	14	0	129	142	112	125
ID_0_F1_17_F2_11_G_1_SplitPt_215_GenID_0	f13_17	7.1	29.41	51	2	72	118	80	130
ID_0_F1_17_F2_11_G_1_SplitPt_215_GenID_0	f15_17	9.5	21.62	74	3	73	144	68	127
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	0.0	100.00	500	0	1	500	1	500
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f7_17	0.0	100.00	319	0	182	500	182	500
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f7_16	5e-131	54.55	319	0	182	500	182	500
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f18_27	6e-128	100.00	181	0	1	181	1	181
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f18_26	4e-72	59.12	181	0	1	181	1	181
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f7_18	5e-68	34.70	317	0	182	498	182	498
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f7_19	5e-65	34.17	319	0	182	500	182	500
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f18_29	3e-36	40.23	174	0	9	182	9	182
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f18_25	2e-35	38.67	181	0	1	181	1	181
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f7_20	6e-32	23.08	325	2	182	500	182	500
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f18_24	7e-31	37.22	180	0	2	181	2	181
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f7_23	4e-29	24.35	308	0	193	500	193	500
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f7_28	6e-28	28.21	319	3	186	500	186	500
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f7_21	1e-23	22.47	316	0	185	500	185	500
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f7_22	4e-19	20.38	319	0	182	500	182	500
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f7_30	7e-12	20.78	308	4	193	494	193	494
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f18_31	2e-10	20.00	180	0	3	182	3	182
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f18_28	2e-09	21.84	174	0	9	182	9	182
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f18_30	5e-09	18.57	210	1	3	212	3	195
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f7_13	3e-08	22.81	171	3	197	363	197	363
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f7_29	4e-08	19.55	312	6	199	500	199	500
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f7_12	5e-08	23.95	167	3	194	358	194	358
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f7_24	1e-07	18.09	199	0	302	500	302	500
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f7_25	4e-07	18.97	311	5	195	498	195	498
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f7_26	2e-06	17.48	309	2	193	500	193	500
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f18_1	7e-06	24.56	114	0	22	135	22	135
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f7_31	2e-05	17.13	216	0	283	498	283	498
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f18_21	7e-05	16.93	189	2	14	192	14	202
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f7_4	7e-05	16.29	221	2	283	498	283	498
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f18_22	3e-04	18.86	175	0	7	181	7	181
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f7_27	5e-04	18.35	327	5	165	485	165	485
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	ID_33_F1_18_F2_11_G_4_SplitPt_121_GenID_0	7e-04	25.49	102	0	22	123	22	123
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f7_15	0.001	20.22	178	3	197	368	197	368
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f18_16	0.003	19.64	112	0	50	161	50	161
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f18_19	0.004	19.51	164	1	10	173	10	165
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f7_3	0.004	20.19	208	5	192	388	192	391
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f7_1	0.005	20.45	88	0	273	360	273	360
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f7_0	0.009	23.97	121	3	273	388	273	391
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f7_14	0.023	17.04	270	7	185	446	185	443
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f18_0	0.030	19.29	140	1	22	158	22	161
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f7_10	0.087	23.20	125	1	278	400	278	402
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f18_17	0.14	23.85	109	2	2	108	2	108
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f7_2	0.28	18.99	179	7	276	436	276	448
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f18_18	0.29	19.64	112	0	50	161	50	161
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f14_6	0.59	32.43	74	3	332	399	370	435
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f13_15	0.63	30.43	46	0	36	81	5	50
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f9_24	1.4	27.19	114	5	390	488	188	299
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f18_8	2.1	22.22	72	1	6	75	6	77
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f4_30	5.0	32.14	28	0	294	321	111	138
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f4_13	8.7	28.00	25	0	350	374	54	78
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f13_13	9.0	28.26	46	0	36	81	5	50
ID_23_F1_18_F2_7_G_4_SplitPt_181_GenID_0	f7_11	9.6	20.41	98	3	194	289	194	289
ID_50_F1_8_F2_17_G_0_SplitPt_82_GenID_0	ID_50_F1_8_F2_17_G_0_SplitPt_82_GenID_0	0.0	100.00	500	0	1	500	1	500
ID_50_F1_8_F2_17_G_0_SplitPt_82_GenID_0	f17_31	1e-11	18.68	273	2	84	355	84	355
ID_50_F1_8_F2_17_G_0_SplitPt_82_GenID_0	f17_19	2e-09	18.72	358	7	137	484	137	484
ID_50_F1_8_F2_17_G_0_SplitPt_82_GenID_0	f17_29	3e-09	17.90	352	4	119	466	119	466
ID_50_F1_8_F2_17_G_0_SplitPt_82_GenID_0	f17_24	2e-08	16.58	398	6	83	464	83	464
ID_50_F1_8_F2_17_G_0_SplitPt_82_GenID_0	f17_25	2e-08	17.88	397	8	80	466	80	466
ID_50_F1_8_F2_17_G_0_SplitPt_82_GenID_0	f17_16	5e-08	19.27	384	10	122	493	122	493
ID_50_F1_8_F2_17_G_0_SplitPt_82_GenID_0	f17_26	4e-07	18.09	398	6	81	466	81	466
ID_50_F1_8_F2_17_G_0_SplitPt_82_GenID_0	f17_18	7e-07	20.47	254	5	232	475	232	475
ID_50_F1_8_F2_17_G_0_SplitPt_82_GenID_0	f17_30	4e-06	18.98	295	5	78	363	78	371
ID_50_F1_8_F2_17_G_0_SplitPt_82_GenID_0	f17_27	2e-05	18.62	247	3	80	323	80	323
ID_50_F1_8_F2_17_G_0_SplitPt_82_GenID_0	f8_27	2e-04	26.00	100	2	8	106	8	104
ID_50_F1_8_F2_17_G_0_SplitPt_82_GenID_0	f17_21	0.001	22.22	144	0	174	317	174	317
ID_50_F1_8_F2_17_G_0_SplitPt_82_GenID_0	f17_11	0.001	16.46	164	3	335	496	336	496
ID_50_F1_8_F2_17_G_0_SplitPt_82_GenID_0	f17_28	0.002	18.92	185	2	141	323	141	323
ID_50_F1_8_F2_17_G_0_SplitPt_82_GenID_0	f17_17	0.002	17.95	390	10	122	499	122	499
ID_50_F1_8_F2_17_G_0_SplitPt_82_GenID_0	f17_8	0.007	17.53	194	5	300	489	300	489
ID_50_F1_8_F2_17_G_0_SplitPt_82_GenID_0	f17_9	0.025	15.27	131	1	361	489	359	489
ID_50_F1_8_F2_17_G_0_SplitPt_82_GenID_0	f8_26	0.036	32.61	46	0	37	82	37	82
ID_50_F1_8_F2_17_G_0_SplitPt_82_GenID_0	f17_22	0.14	14.49	345	2	144	487	144	487
ID_50_F1_8_F2_17_G_0_SplitPt_82_GenID_0	ID_54_F1_1_F2_17_G_1_SplitPt_133_GenID_0	0.27	20.34	59	0	435	493	435	493
ID_50_F1_8_F2_17_G_0_SplitPt_82_GenID_0	f17_7	0.79	19.07	194	6	302	487	302	487
ID_50_F1_8_F2_17_G_0_SplitPt_82_GenID_0	f11_30	0.87	27.87	61	2	30	89	238	293
ID_50_F1_8_F2_17_G_0_SplitPt_82_GenID_0	f18_12	1.3	32.35	34	1	434	467	324	354
ID_50_F1_8_F2_17_G_0_SplitPt_82_GenID_0	f17_23	1.3	20.00	75	0	111	185	111	185
ID_50_F1_8_F2_17_G_0_SplitPt_82_GenID_0	f8_25	1.6	23.91	46	0	37	82	37	82
ID_50_F1_8_F2_17_G_0_SplitPt_82_GenID_0	f16_29	1.8	30.43	46	1	255	298	25	70
ID_50_F1_8_F2_17_G_0_SplitPt_82_GenID_0	f14_26	1.9	23.26	43	0	144	186	49	91
ID_50_F1_8_F2_17_G_0_SplitPt_82_GenID_0	f17_20	2.0	22.09	86	0	172	257	172	257
ID_50_F1_8_F2_17_G_0_SplitPt_82_GenID_0	f17_0	2.9	18.85	191	7	303	486	303	486
ID_50_F1_8_F2_17_G_0_SplitPt_82_GenID_0	f0_3	3.4	31.71	41	2	48	86	312	350
ID_50_F1_8_F2_17_G_0_SplitPt_82_GenID_0	f15_7	5.8	30.19	53	2	373	421	127	175
ID_50_F1_8_F2_17_G_0_SplitPt_82_GenID_0	f19_22	6.0	23.94	71	2	20	90	177	236
ID_50_F1_8_F2_17_G_0_SplitPt_82_GenID_0	f17_5	6.9	19.51	123	2	371	486	364	486
ID_50_F1_8_F2_17_G_0_SplitPt_82_GenID_0	f5_5	10.0	30.00	40	2	14	48	262	301
ID_44_F1_6_F2_0_G_0_SplitPt_199_GenID_0	ID_44_F1_6_F2_0_G_0_SplitPt_199_GenID_0	0.0	100.00	500	0	1	500	1	500
ID_44_F1_6_F2_0_G_0_SplitPt_199_GenID_0	f6_31	3e-13	20.59	204	0	3	206	3	206
ID_44_F1_6_F2_0_G_0_SplitPt_199_GenID_0	f6_22	2e-10	21.34	164	1	9	168	9	172
ID_44_F1_6_F2_0_G_0_SplitPt_199_GenID_0	f6_18	6e-09	21.51	172	0	9	180	9	180
ID_44_F1_6_F2_0_G_0_SplitPt_199_GenID_0	f6_17	2e-08	20.37	162	1	37	188	27	188
ID_44_F1_6_F2_0_G_0_SplitPt_199_GenID_0	f0_27	3e-07	19.21	302	5	209	500	209	500
ID_44_F1_6_F2_0_G_0_SplitPt_199_GenID_0	f6_16	5e-07	20.73	164	0	9	172	9	172
ID_44_F1_6_F2_0_G_0_SplitPt_199_GenID_0	f6_19	9e-07	20.24	168	1	5	172	7	172
ID_44_F1_6_F2_0_G_0_SplitPt_199_GenID_0	f6_20	3e-05	27.71	83	3	59	138	59	138
ID_44_F1_6_F2_0_G_0_SplitPt_199_GenID_0	f6_23	3e-05	18.18	154	0	9	162	9	162
ID_44_F1_6_F2_0_G_0_SplitPt_199_GenID_0	f6_30	5e-05	14.63	205	0	2	206	2	206
ID_44_F1_6_F2_0_G_0_SplitPt_199_GenID_0	f0_18	4e-04	24.69	81	1	203	282	202	282
ID_44_F1_6_F2_0_G_0_SplitPt_199_GenID_0	f6_21	6e-04	21.36	103	0	60	162	60	162
ID_44_F1_6_F2_0_G_0_SplitPt_199_GenID_0	ID_45_F1_2_F2_0_G_4_SplitPt_198_GenID_0	8e-04	24.69	81	1	203	282	202	282
ID_44_F1_6_F2_0_G_0_SplitPt_199_GenID_0	f6_29	0.003	20.51	234	4	3	232	3	226
ID_44_F1_6_F2_0_G_0_SplitPt_199_GenID_0	f0_26	0.005	25.00	76	1	204	277	204	279
ID_44_F1_6_F2_0_G_0_SplitPt_199_GenID_0	f0_23	0.013	20.25	79	0	204	282	204	282
ID_44_F1_6_F2_0_G_0_SplitPt_199_GenID_0	f6_28	0.013	17.54	171	2	3	172	3	172
ID_44_F1_6_F2_0_G_0_SplitPt_199_GenID_0	f0_24	0.088	20.97	62	0	206	267	206	267
ID_44_F1_6_F2_0_G_0_SplitPt_199_GenID_0	f0_30	0.41	17.45	149	5	131	277	140	277
ID_44_F1_6_F2_0_G_0_SplitPt_199_GenID_0	f2_11	0.56	28.85	52	1	112	161	269	320
ID_44_F1_6_F2_0_G_0_SplitPt_199_GenID_0	f7_23	0.63	34.15	41	1	445	485	5	41
ID_44_F1_6_F2_0_G_0_SplitPt_199_GenID_0	f6_13	0.79	17.19	128	0	79	206	79	206
ID_44_F1_6_F2_0_G_0_SplitPt_199_GenID_0	f0_16	1.2	25.00	68	2	419	485	427	485
ID_44_F1_6_F2_0_G_0_SplitPt_199_GenID_0	f6_27	1.6	17.61	159	0	3	161	3	161
ID_44_F1_6_F2_0_G_0_SplitPt_199_GenID_0	f0_31	1.8	19.10	89	1	410	498	414	498
ID_44_F1_6_F2_0_G_0_SplitPt_199_GenID_0	f0_19	2.0	19.42	103	1	203	304	202	304
ID_44_F1_6_F2_0_G_0_SplitPt_199_GenID_0	f0_22	2.2	17.65	170	4	113	281	128	281
ID_44_F1_6_F2_0_G_0_SplitPt_199_GenID_0	f6_0	5.1	17.54	171	0	2	172	2	172
ID_44_F1_6_F2_0_G_0_SplitPt_199_GenID_0	f12_5	5.6	29.51	61	3	238	295	2	58
ID_44_F1_6_F2_0_G_0_SplitPt_199_GenID_0	f6_12	6.0	16.36	110	0	79	188	79	188
ID_44_F1_6_F2_0_G_0_SplitPt_199_GenID_0	f19_0	7.3	35.48	31	0	373	403	150	180
ID_44_F1_6_F2_0_G_0_SplitPt_199_GenID_0	f15_26	8.2	50.00	20	1	153	171	59	78
ID_44_F1_6_F2_0_G_0_SplitPt_199_GenID_0	f6_7	9.0	20.00	50	0	34	83	162	211
ID_48_F1_2_F2_6_G_2_SplitPt_88_GenID_0	ID_48_F1_2_F2_6_G_2_SplitPt_88_GenID_0	0.0	100.00	500	0	1	500	1	500
ID_48_F1_2_F2_6_G_2_SplitPt_88_GenID_0	f6_15	5e-50	25.06	403	2	96	497	96	497
ID_48_F1_2_F2_6_G_2_SplitPt_88_GenID_0	f6_13	5e-45	26.05	380	0	102	481	102	481
ID_48_F1_2_F2_6_G_2_SplitPt_88_GenID_0	f6_12	2e-41	22.92	384	2	107	488	107	488
ID_48_F1_2_F2_6_G_2_SplitPt_88_GenID_0	f6_14	2e-40	24.81	391	0	96	486	96	486
ID_48_F1_2_F2_6_G_2_SplitPt_88_GenID_0	f6_2	3e-08	17.50	400	4	103	497	107	497
ID_48_F1_2_F2_6_G_2_SplitPt_88_GenID_0	f6_8	8e-08	17.22	302	0	111	412	111	412
ID_48_F1_2_F2_6_G_2_SplitPt_88_GenID_0	f2_3	2e-07	31.71	82	0	7	88	7	88
ID_48_F1_2_F2_6_G_2_SplitPt_88_GenID_0	f6_10	6e-07	17.71	367	2	111	475	111	475
ID_48_F1_2_F2_6_G_2_SplitPt_88_GenID_0	f2_1	8e-07	26.74	86	0	1	86	1	86
ID_48_F1_2_F2_6_G_2_SplitPt_88_GenID_0	f2_2	6e-06	27.40	73	0	16	88	16	88
ID_48_F1_2_F2_6_G_2_SplitPt_88_GenID_0	f6_9	1e-05	18.06	288	2	111	393	111	393
ID_48_F1_2_F2_6_G_2_SplitPt_88_GenID_0	f6_3	3e-05	13.35	352	2	116	464	116	464
ID_48_F1_2_F2_6_G_2_SplitPt_88_GenID_0	f6_11	0.001	16.89	302	3	111	409	111	409
ID_48_F1_2_F2_6_G_2_SplitPt_88_GenID_0	f2_0	0.004	22.09	86	0	1	86	1	86
ID_48_F1_2_F2_6_G_2_SplitPt_88_GenID_0	f6_25	0.007	20.33	123	0	162	284	162	284
ID_48_F1_2_F2_6_G_2_SplitPt_88_GenID_0	f2_6	0.22	25.00	72	0	2	73	2	73
ID_48_F1_2_F2_6_G_2_SplitPt_88_GenID_0	f4_6	0.23	38.24	34	0	208	241	104	137
ID_48_F1_2_F2_6_G_2_SplitPt_88_GenID_0	f6_7	1.0	14.56	158	0	165	322	165	322
ID_48_F1_2_F2_6_G_2_SplitPt_88_GenID_0	f2_7	1.1	24.68	77	0	2	78	2	78
ID_48_F1_2_F2_6_G_2_SplitPt_88_GenID_0	ID_38_F1_9_F2_3_G_0_SplitPt_248_GenID_0	1.6	24.27	103	3	126	219	321	420
ID_48_F1_2_F2_6_G_2_SplitPt_88_GenID_0	ID_60_F1_0_F2_13_G_0_SplitPt_221_GenID_0	1.8	26.67	60	2	259	310	94	153
ID_48_F1_2_F2_6_G_2_SplitPt_88_GenID_0	ID_55_F1_6_F2_1_G_1_SplitPt_247_GenID_0	3.8	14.47	76	0	172	247	172	247
ID_48_F1_2_F2_6_G_2_SplitPt_88_GenID_0	f0_4	7.2	34.48	29	0	22	50	29	57
ID_48_F1_2_F2_6_G_2_SplitPt_88_GenID_0	f18_14	9.8	38.10	21	0	340	360	222	242
ID_41_F1_5_F2_9_G_1_SplitPt_195_GenID_0	ID_41_F1_5_F2_9_G_1_SplitPt_195_GenID_0	0.0	100.00	500	0	1	500	1	500
ID_41_F1_5_F2_9_G_1_SplitPt_195_GenID_0	f5_21	8e-16	25.26	190	1	1	190	1	189
ID_41_F1_5_F2_9_G_1_SplitPt_195_GenID_0	f9_24	1e-15	18.30	306	0	186	491	186	491
ID_41_F1_5_F2_9_G_1_SplitPt_195_GenID_0	f9_29	3e-13	18.54	329	5	170	487	166	487
ID_41_F1_5_F2_9_G_1_SplitPt_195_GenID_0	f5_20	2e-11	24.21	190	3	2	190	2	189
ID_41_F1_5_F2_9_G_1_SplitPt_195_GenID_0	f9_31	3e-11	17.39	322	1	168	488	167	488
