qseqid	sseqid	evalue	pident	length	gaps	sstart	send	qstart	qend
ID_472_F1_7_F2_18_G_3_SplitPt_161_GenID_0	f18_28	0.004	31.46	89	4	141	227	157	227
ID_472_F1_7_F2_18_G_3_SplitPt_161_GenID_0	f18_30	0.083	30.95	42	0	350	391	350	391
ID_472_F1_7_F2_18_G_3_SplitPt_161_GenID_0	f7_10	0.13	18.75	80	0	1	80	1	80
ID_472_F1_7_F2_18_G_3_SplitPt_161_GenID_0	ID_348_F1_0_F2_7_G_3_SplitPt_81_GenID_0	0.34	21.11	90	1	70	159	73	159
ID_472_F1_7_F2_18_G_3_SplitPt_161_GenID_0	f18_23	0.52	19.88	161	2	159	319	159	311
ID_472_F1_7_F2_18_G_3_SplitPt_161_GenID_0	f9_14	0.57	28.07	57	1	166	220	13	69
ID_472_F1_7_F2_18_G_3_SplitPt_161_GenID_0	f7_15	0.60	18.06	155	3	6	158	6	156
ID_472_F1_7_F2_18_G_3_SplitPt_161_GenID_0	ID_272_F1_18_F2_18_G_4_SplitPt_62_GenID_0	0.69	30.77	52	1	177	227	176	227
ID_472_F1_7_F2_18_G_3_SplitPt_161_GenID_0	f18_25	0.71	24.05	79	1	163	239	163	241
ID_472_F1_7_F2_18_G_3_SplitPt_161_GenID_0	f7_8	0.91	20.37	108	0	7	114	7	114
ID_472_F1_7_F2_18_G_3_SplitPt_161_GenID_0	f18_29	0.96	32.65	49	1	184	227	179	227
ID_472_F1_7_F2_18_G_3_SplitPt_161_GenID_0	f7_0	1.4	28.57	56	1	18	71	16	71
ID_472_F1_7_F2_18_G_3_SplitPt_161_GenID_0	f7_26	1.6	29.63	54	0	25	78	25	78
ID_472_F1_7_F2_18_G_3_SplitPt_161_GenID_0	f7_2	2.1	27.08	48	0	27	74	27	74
ID_472_F1_7_F2_18_G_3_SplitPt_161_GenID_0	f13_29	3.4	42.31	26	1	226	250	100	125
ID_472_F1_7_F2_18_G_3_SplitPt_161_GenID_0	f14_0	3.8	21.79	156	4	217	372	146	274
ID_472_F1_7_F2_18_G_3_SplitPt_161_GenID_0	ID_196_F1_1_F2_18_G_3_SplitPt_57_GenID_0	3.8	20.34	118	4	209	323	209	315
ID_472_F1_7_F2_18_G_3_SplitPt_161_GenID_0	f18_20	3.9	18.52	189	2	279	466	279	466
ID_472_F1_7_F2_18_G_3_SplitPt_161_GenID_0	f18_31	6.2	20.15	268	4	206	466	206	466
ID_472_F1_7_F2_18_G_3_SplitPt_161_GenID_0	f5_9	6.8	24.27	103	6	155	246	328	427
ID_472_F1_7_F2_18_G_3_SplitPt_161_GenID_0	f4_10	10.0	32.35	34	0	54	87	149	182
ID_269_F1_18_F2_17_G_4_SplitPt_97_GenID_0	ID_269_F1_18_F2_17_G_4_SplitPt_97_GenID_0	0.0	100.00	500	0	1	500	1	500
ID_269_F1_18_F2_17_G_4_SplitPt_97_GenID_0	f17_20	0.0	100.00	403	0	98	500	98	500
ID_269_F1_18_F2_17_G_4_SplitPt_97_GenID_0	f17_21	2e-126	41.03	429	2	74	500	72	500
ID_269_F1_18_F2_17_G_4_SplitPt_97_GenID_0	ID_271_F1_18_F2_17_G_3_SplitPt_120_GenID_0	3e-70	33.25	379	0	122	500	122	500
ID_269_F1_18_F2_17_G_4_SplitPt_97_GenID_0	f18_23	9e-62	100.00	98	0	1	98	1	98
ID_269_F1_18_F2_17_G_4_SplitPt_97_GenID_0	f17_23	2e-44	24.75	400	0	101	500	101	500
ID_269_F1_18_F2_17_G_4_SplitPt_97_GenID_0	f17_22	5e-42	23.31	399	0	98	496	98	496
ID_269_F1_18_F2_17_G_4_SplitPt_97_GenID_0	f18_22	4e-17	38.54	96	0	1	96	1	96
ID_269_F1_18_F2_17_G_4_SplitPt_97_GenID_0	ID_411_F1_8_F2_17_G_2_SplitPt_140_GenID_0	1e-15	19.95	371	4	126	489	120	489
ID_269_F1_18_F2_17_G_4_SplitPt_97_GenID_0	f17_18	2e-04	18.83	393	8	107	489	107	489
ID_269_F1_18_F2_17_G_4_SplitPt_97_GenID_0	f18_21	0.002	22.39	67	0	1	67	1	67
ID_269_F1_18_F2_17_G_4_SplitPt_97_GenID_0	f17_19	0.11	16.71	359	4	135	489	135	489
ID_269_F1_18_F2_17_G_4_SplitPt_97_GenID_0	f18_20	1.2	31.25	48	0	19	66	19	66
ID_269_F1_18_F2_17_G_4_SplitPt_97_GenID_0	ID_45_F1_6_F2_17_G_0_SplitPt_247_GenID_0	6.7	25.93	81	2	241	321	75	150
ID_269_F1_18_F2_17_G_4_SplitPt_97_GenID_0	f5_16	8.1	26.79	56	1	165	219	358	413
ID_176_F1_8_F2_9_G_3_SplitPt_209_GenID_0	ID_176_F1_8_F2_9_G_3_SplitPt_209_GenID_0	0.0	100.00	500	0	1	500	1	500
ID_176_F1_8_F2_9_G_3_SplitPt_209_GenID_0	f9_30	2e-57	33.56	289	0	212	500	212	500
ID_176_F1_8_F2_9_G_3_SplitPt_209_GenID_0	f9_31	7e-50	31.85	292	0	204	495	204	495
ID_176_F1_8_F2_9_G_3_SplitPt_209_GenID_0	ID_145_F1_11_F2_9_G_4_SplitPt_108_GenID_0	8e-50	31.85	292	0	204	495	204	495
ID_176_F1_8_F2_9_G_3_SplitPt_209_GenID_0	f8_11	2e-39	32.69	208	0	2	209	2	209
ID_176_F1_8_F2_9_G_3_SplitPt_209_GenID_0	f8_10	2e-37	32.54	209	0	1	209	1	209
ID_176_F1_8_F2_9_G_3_SplitPt_209_GenID_0	f9_28	1e-17	25.68	292	8	216	492	216	492
ID_176_F1_8_F2_9_G_3_SplitPt_209_GenID_0	ID_356_F1_6_F2_9_G_2_SplitPt_61_GenID_0	5e-16	21.45	275	2	227	499	227	499
ID_176_F1_8_F2_9_G_3_SplitPt_209_GenID_0	f8_9	1e-10	21.15	208	1	5	212	5	208
ID_176_F1_8_F2_9_G_3_SplitPt_209_GenID_0	f8_15	3e-09	22.08	154	0	2	155	2	155
ID_176_F1_8_F2_9_G_3_SplitPt_209_GenID_0	f8_8	4e-08	19.70	198	2	8	202	8	202
ID_176_F1_8_F2_9_G_3_SplitPt_209_GenID_0	f9_29	1e-06	21.09	313	8	202	492	197	492
ID_176_F1_8_F2_9_G_3_SplitPt_209_GenID_0	f8_14	2e-05	19.61	153	0	2	154	2	154
ID_176_F1_8_F2_9_G_3_SplitPt_209_GenID_0	f8_13	7e-05	18.42	152	2	10	160	10	160
ID_176_F1_8_F2_9_G_3_SplitPt_209_GenID_0	f9_27	1e-04	21.56	167	0	276	442	276	442
ID_176_F1_8_F2_9_G_3_SplitPt_209_GenID_0	ID_257_F1_6_F2_9_G_2_SplitPt_110_GenID_0	4e-04	18.92	185	0	220	404	220	404
ID_176_F1_8_F2_9_G_3_SplitPt_209_GenID_0	f9_16	0.023	24.14	58	0	278	335	278	335
ID_176_F1_8_F2_9_G_3_SplitPt_209_GenID_0	ID_499_F1_8_F2_17_G_3_SplitPt_147_GenID_0	0.35	18.87	106	0	42	147	42	147
ID_176_F1_8_F2_9_G_3_SplitPt_209_GenID_0	ID_202_F1_15_F2_6_G_1_SplitPt_246_GenID_0	0.96	40.74	27	0	5	31	458	484
ID_176_F1_8_F2_9_G_3_SplitPt_209_GenID_0	f8_12	1.1	17.39	115	0	71	185	71	185
ID_176_F1_8_F2_9_G_3_SplitPt_209_GenID_0	f9_24	1.3	19.52	210	5	213	417	213	417
ID_176_F1_8_F2_9_G_3_SplitPt_209_GenID_0	f9_25	2.3	16.27	252	4	213	460	213	460
ID_176_F1_8_F2_9_G_3_SplitPt_209_GenID_0	ID_360_F1_8_F2_19_G_0_SplitPt_189_GenID_0	2.8	25.00	44	1	114	153	110	153
ID_176_F1_8_F2_9_G_3_SplitPt_209_GenID_0	ID_106_F1_4_F2_8_G_1_SplitPt_69_GenID_0	4.6	18.32	131	2	74	198	74	198
ID_176_F1_8_F2_9_G_3_SplitPt_209_GenID_0	f11_14	4.8	30.36	56	1	386	440	87	142
ID_176_F1_8_F2_9_G_3_SplitPt_209_GenID_0	f18_30	6.0	25.51	98	4	14	95	393	488
ID_176_F1_8_F2_9_G_3_SplitPt_209_GenID_0	f11_0	8.6	45.00	20	0	130	149	204	223
ID_76_F1_7_F2_6_G_4_SplitPt_196_GenID_0	ID_76_F1_7_F2_6_G_4_SplitPt_196_GenID_0	0.0	100.00	500	0	1	500	1	500
ID_76_F1_7_F2_6_G_4_SplitPt_196_GenID_0	f6_17	0.0	99.67	305	0	196	500	196	500
ID_76_F1_7_F2_6_G_4_SplitPt_196_GenID_0	f7_11	6e-142	100.00	196	0	1	196	1	196
ID_76_F1_7_F2_6_G_4_SplitPt_196_GenID_0	f6_16	1e-86	44.08	304	0	196	499	196	499
ID_76_F1_7_F2_6_G_4_SplitPt_196_GenID_0	f7_10	1e-54	46.67	195	0	1	195	1	195
ID_76_F1_7_F2_6_G_4_SplitPt_196_GenID_0	f6_18	1e-26	23.75	299	0	201	499	201	499
ID_76_F1_7_F2_6_G_4_SplitPt_196_GenID_0	f6_19	4e-23	21.71	304	2	192	492	192	492
ID_76_F1_7_F2_6_G_4_SplitPt_196_GenID_0	f7_9	4e-18	24.00	175	0	27	201	27	201
ID_76_F1_7_F2_6_G_4_SplitPt_196_GenID_0	f7_8	6e-10	22.01	209	3	1	201	1	208
ID_76_F1_7_F2_6_G_4_SplitPt_196_GenID_0	ID_99_F1_7_F2_18_G_4_SplitPt_57_GenID_0	4e-09	41.82	55	0	1	55	1	55
ID_76_F1_7_F2_6_G_4_SplitPt_196_GenID_0	ID_67_F1_7_F2_14_G_2_SplitPt_91_GenID_0	1e-08	29.03	93	0	1	93	1	93
ID_76_F1_7_F2_6_G_4_SplitPt_196_GenID_0	f6_9	3e-08	20.07	284	3	210	490	216	490
ID_76_F1_7_F2_6_G_4_SplitPt_196_GenID_0	ID_312_F1_7_F2_10_G_3_SplitPt_57_GenID_0	6e-06	38.46	52	0	3	54	3	54
ID_76_F1_7_F2_6_G_4_SplitPt_196_GenID_0	f6_22	2e-05	18.25	285	4	219	496	215	496
ID_76_F1_7_F2_6_G_4_SplitPt_196_GenID_0	ID_188_F1_7_F2_18_G_2_SplitPt_180_GenID_0	4e-05	17.16	169	0	7	175	7	175
ID_76_F1_7_F2_6_G_4_SplitPt_196_GenID_0	ID_446_F1_8_F2_7_G_4_SplitPt_126_GenID_0	5e-05	25.88	85	0	117	201	117	201
ID_76_F1_7_F2_6_G_4_SplitPt_196_GenID_0	f6_20	3e-04	17.12	292	0	202	493	202	493
ID_76_F1_7_F2_6_G_4_SplitPt_196_GenID_0	f7_14	0.002	17.07	164	0	3	166	3	166
ID_76_F1_7_F2_6_G_4_SplitPt_196_GenID_0	f6_7	0.005	20.92	282	6	230	499	230	499
ID_76_F1_7_F2_6_G_4_SplitPt_196_GenID_0	f6_21	0.010	16.04	293	2	202	493	202	493
ID_76_F1_7_F2_6_G_4_SplitPt_196_GenID_0	f7_15	0.027	14.11	163	0	4	166	4	166
ID_76_F1_7_F2_6_G_4_SplitPt_196_GenID_0	ID_256_F1_6_F2_6_G_3_SplitPt_154_GenID_0	0.042	23.30	206	7	199	391	197	391
ID_76_F1_7_F2_6_G_4_SplitPt_196_GenID_0	f6_4	0.23	20.31	64	0	435	498	435	498
ID_76_F1_7_F2_6_G_4_SplitPt_196_GenID_0	f11_10	0.53	40.62	32	1	55	81	238	269
ID_76_F1_7_F2_6_G_4_SplitPt_196_GenID_0	ID_238_F1_11_F2_0_G_4_SplitPt_201_GenID_0	0.59	40.62	32	1	55	81	238	269
ID_76_F1_7_F2_6_G_4_SplitPt_196_GenID_0	f6_24	0.73	22.12	113	3	292	397	294	403
ID_76_F1_7_F2_6_G_4_SplitPt_196_GenID_0	f6_6	0.95	23.38	201	6	193	388	190	383
ID_76_F1_7_F2_6_G_4_SplitPt_196_GenID_0	f7_3	1.5	22.35	170	4	27	190	27	190
ID_76_F1_7_F2_6_G_4_SplitPt_196_GenID_0	ID_354_F1_10_F2_7_G_3_SplitPt_102_GenID_0	2.4	19.47	113	1	102	211	102	214
ID_76_F1_7_F2_6_G_4_SplitPt_196_GenID_0	f6_27	3.3	18.69	198	4	296	490	296	490
ID_76_F1_7_F2_6_G_4_SplitPt_196_GenID_0	f10_15	3.5	40.91	22	0	412	433	131	152
ID_76_F1_7_F2_6_G_4_SplitPt_196_GenID_0	f18_9	5.3	34.48	58	3	188	245	436	485
ID_76_F1_7_F2_6_G_4_SplitPt_196_GenID_0	f7_25	7.2	26.92	52	1	95	135	4	55
ID_76_F1_7_F2_6_G_4_SplitPt_196_GenID_0	f7_2	7.3	27.08	96	3	147	230	147	241
ID_76_F1_7_F2_6_G_4_SplitPt_196_GenID_0	f7_12	8.7	16.54	133	0	7	139	7	139
ID_64_F1_2_F2_4_G_2_SplitPt_115_GenID_0	ID_64_F1_2_F2_4_G_2_SplitPt_115_GenID_0	0.0	100.00	500	0	1	500	1	500
ID_64_F1_2_F2_4_G_2_SplitPt_115_GenID_0	f4_9	9e-30	20.83	384	0	116	499	116	499
ID_64_F1_2_F2_4_G_2_SplitPt_115_GenID_0	f4_9	5.5	20.31	64	1	19	79	225	288
ID_64_F1_2_F2_4_G_2_SplitPt_115_GenID_0	f4_8	2e-25	22.42	388	4	116	500	116	500
ID_64_F1_2_F2_4_G_2_SplitPt_115_GenID_0	f4_10	2e-22	19.71	350	3	120	466	120	466
ID_64_F1_2_F2_4_G_2_SplitPt_115_GenID_0	ID_111_F1_3_F2_4_G_4_SplitPt_61_GenID_0	4e-19	19.60	347	2	121	465	121	465
ID_64_F1_2_F2_4_G_2_SplitPt_115_GenID_0	f4_11	6e-19	19.60	347	2	121	465	121	465
ID_64_F1_2_F2_4_G_2_SplitPt_115_GenID_0	f4_15	3e-08	20.39	309	8	121	413	116	411
ID_64_F1_2_F2_4_G_2_SplitPt_115_GenID_0	ID_165_F1_10_F2_4_G_4_SplitPt_239_GenID_0	2e-05	27.10	107	3	309	413	309	411
ID_64_F1_2_F2_4_G_2_SplitPt_115_GenID_0	ID_377_F1_4_F2_0_G_4_SplitPt_241_GenID_0	4e-05	22.40	125	0	116	240	116	240
ID_64_F1_2_F2_4_G_2_SplitPt_115_GenID_0	ID_377_F1_4_F2_0_G_4_SplitPt_241_GenID_0	6.6	20.31	64	1	19	79	225	288
ID_64_F1_2_F2_4_G_2_SplitPt_115_GenID_0	f2_13	8e-05	23.85	130	1	2	129	2	131
ID_64_F1_2_F2_4_G_2_SplitPt_115_GenID_0	f2_12	1e-04	21.43	140	1	2	139	2	141
ID_64_F1_2_F2_4_G_2_SplitPt_115_GenID_0	f4_14	0.003	19.21	203	4	291	491	291	479
ID_64_F1_2_F2_4_G_2_SplitPt_115_GenID_0	ID_68_F1_4_F2_4_G_3_SplitPt_108_GenID_0	0.096	26.47	68	1	293	360	293	355
ID_64_F1_2_F2_4_G_2_SplitPt_115_GenID_0	f2_15	0.17	19.82	111	0	2	112	2	112
ID_64_F1_2_F2_4_G_2_SplitPt_115_GenID_0	ID_203_F1_4_F2_2_G_4_SplitPt_208_GenID_0	0.52	24.32	74	0	116	189	116	189
ID_64_F1_2_F2_4_G_2_SplitPt_115_GenID_0	ID_203_F1_4_F2_2_G_4_SplitPt_208_GenID_0	6.8	20.31	64	1	19	79	225	288
ID_64_F1_2_F2_4_G_2_SplitPt_115_GenID_0	f1_15	1.3	23.40	47	0	393	439	368	414
ID_64_F1_2_F2_4_G_2_SplitPt_115_GenID_0	f17_9	6.9	37.50	40	1	199	237	17	56
ID_103_F1_18_F2_16_G_3_SplitPt_122_GenID_0	ID_103_F1_18_F2_16_G_3_SplitPt_122_GenID_0	0.0	100.00	500	0	1	500	1	500
ID_103_F1_18_F2_16_G_3_SplitPt_122_GenID_0	f16_5	5e-68	30.37	382	0	119	500	119	500
ID_103_F1_18_F2_16_G_3_SplitPt_122_GenID_0	f16_4	1e-64	32.59	405	1	96	500	103	500
ID_103_F1_18_F2_16_G_3_SplitPt_122_GenID_0	f16_7	1e-26	23.41	346	3	144	482	144	482
ID_103_F1_18_F2_16_G_3_SplitPt_122_GenID_0	f16_6	2e-26	23.72	371	7	143	500	143	500
ID_103_F1_18_F2_16_G_3_SplitPt_122_GenID_0	f18_30	4e-21	29.03	217	6	1	217	1	196
ID_103_F1_18_F2_16_G_3_SplitPt_122_GenID_0	f18_31	6e-15	31.53	111	0	11	121	11	121
ID_103_F1_18_F2_16_G_3_SplitPt_122_GenID_0	ID_122_F1_8_F2_16_G_2_SplitPt_212_GenID_0	2e-05	22.73	132	0	369	500	369	500
ID_103_F1_18_F2_16_G_3_SplitPt_122_GenID_0	f18_28	1e-04	24.21	95	0	1	95	1	95
ID_103_F1_18_F2_16_G_3_SplitPt_122_GenID_0	f18_29	0.002	24.77	109	0	1	109	1	109
ID_103_F1_18_F2_16_G_3_SplitPt_122_GenID_0	ID_71_F1_18_F2_7_G_4_SplitPt_215_GenID_0	0.15	30.00	50	0	20	69	20	69
ID_103_F1_18_F2_16_G_3_SplitPt_122_GenID_0	f18_24	0.25	30.00	50	0	20	69	20	69
ID_103_F1_18_F2_16_G_3_SplitPt_122_GenID_0	ID_104_F1_14_F2_18_G_0_SplitPt_190_GenID_0	0.41	20.00	235	8	2	211	252	470
ID_103_F1_18_F2_16_G_3_SplitPt_122_GenID_0	f7_12	1.5	25.22	115	5	162	275	371	470
ID_103_F1_18_F2_16_G_3_SplitPt_122_GenID_0	ID_199_F1_14_F2_16_G_1_SplitPt_245_GenID_0	5.9	17.07	123	0	318	440	318	440
ID_103_F1_18_F2_16_G_3_SplitPt_122_GenID_0	f7_5	7.9	25.00	40	0	321	360	16	55
ID_103_F1_18_F2_16_G_3_SplitPt_122_GenID_0	f0_8	8.2	33.33	33	1	413	444	234	266
ID_12_F1_12_F2_6_G_0_SplitPt_176_GenID_0	ID_12_F1_12_F2_6_G_0_SplitPt_176_GenID_0	0.0	100.00	500	0	1	500	1	500
ID_12_F1_12_F2_6_G_0_SplitPt_176_GenID_0	ID_214_F1_7_F2_6_G_3_SplitPt_148_GenID_0	0.075	22.73	66	1	362	425	362	427
ID_12_F1_12_F2_6_G_0_SplitPt_176_GenID_0	ID_419_F1_14_F2_6_G_0_SplitPt_149_GenID_0	0.92	34.29	35	0	361	395	126	160
ID_12_F1_12_F2_6_G_0_SplitPt_176_GenID_0	f6_24	4.9	22.31	130	2	293	420	293	420
ID_12_F1_12_F2_6_G_0_SplitPt_176_GenID_0	f19_17	6.9	28.57	42	0	20	61	164	205
ID_12_F1_12_F2_6_G_0_SplitPt_176_GenID_0	ID_146_F1_18_F2_18_G_1_SplitPt_230_GenID_0	7.4	20.99	81	0	205	285	141	221
ID_12_F1_12_F2_6_G_0_SplitPt_176_GenID_0	f13_31	8.7	35.56	45	2	286	327	155	198
ID_12_F1_12_F2_6_G_0_SplitPt_176_GenID_0	f7_19	9.2	42.86	28	0	210	237	195	222
ID_257_F1_6_F2_9_G_2_SplitPt_110_GenID_0	ID_257_F1_6_F2_9_G_2_SplitPt_110_GenID_0	0.0	100.00	500	0	1	500	1	500
ID_257_F1_6_F2_9_G_2_SplitPt_110_GenID_0	f9_30	5e-23	20.37	378	2	122	497	122	497
ID_257_F1_6_F2_9_G_2_SplitPt_110_GenID_0	f9_31	1e-19	20.41	436	4	51	485	58	485
ID_257_F1_6_F2_9_G_2_SplitPt_110_GenID_0	ID_145_F1_11_F2_9_G_4_SplitPt_108_GenID_0	2e-19	20.56	428	4	63	485	68	485
ID_257_F1_6_F2_9_G_2_SplitPt_110_GenID_0	f9_28	6e-17	22.03	345	2	130	471	130	471
ID_257_F1_6_F2_9_G_2_SplitPt_110_GenID_0	f9_29	2e-13	17.82	348	0	131	478	131	478
ID_257_F1_6_F2_9_G_2_SplitPt_110_GenID_0	ID_356_F1_6_F2_9_G_2_SplitPt_61_GenID_0	6e-07	18.13	342	4	154	491	154	489
ID_257_F1_6_F2_9_G_2_SplitPt_110_GenID_0	ID_107_F1_6_F2_13_G_4_SplitPt_234_GenID_0	7e-06	28.21	117	4	2	114	2	114
ID_257_F1_6_F2_9_G_2_SplitPt_110_GenID_0	f6_1	1e-05	28.21	117	4	2	114	2	114
ID_257_F1_6_F2_9_G_2_SplitPt_110_GenID_0	f9_27	1e-05	23.16	272	7	85	342	78	342
ID_257_F1_6_F2_9_G_2_SplitPt_110_GenID_0	f6_0	2e-05	22.12	113	0	2	114	2	114
ID_257_F1_6_F2_9_G_2_SplitPt_110_GenID_0	ID_176_F1_8_F2_9_G_3_SplitPt_209_GenID_0	4e-04	18.92	185	0	220	404	220	404
ID_257_F1_6_F2_9_G_2_SplitPt_110_GenID_0	f6_2	0.002	21.43	140	2	6	139	6	143
ID_257_F1_6_F2_9_G_2_SplitPt_110_GenID_0	f6_5	0.012	24.10	83	0	18	100	18	100
ID_257_F1_6_F2_9_G_2_SplitPt_110_GenID_0	f6_3	0.021	20.24	84	0	30	113	30	113
ID_257_F1_6_F2_9_G_2_SplitPt_110_GenID_0	f9_24	0.14	14.71	272	0	137	408	137	408
